antibody_id,vh_hydrophobic_surface_area,vh_hydrophobic_ratio,vh_hydrophobic_density,vh_max_hydrophobic_patch,vh_hydrophobic_clustering,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vl_hydrophobic_density,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_surface_curvature_mean,vh_surface_curvature_std,vh_surface_curvature_max,vh_surface_curvature_min,vh_high_curvature_regions,vl_surface_curvature_mean,vl_surface_curvature_std,vl_surface_curvature_max,vl_surface_curvature_min,vl_high_curvature_regions,vh_net_charge,vh_absolute_charge,vh_positive_charge_count,vh_negative_charge_count,vh_charge_ratio,vh_charge_density,vh_positive_charge_clustering,vh_negative_charge_clustering,vh_charge_separation,vl_net_charge,vl_absolute_charge,vl_positive_charge_count,vl_negative_charge_count,vl_charge_ratio,vl_charge_density,vl_positive_charge_clustering,vl_negative_charge_clustering,vl_charge_separation,full_hydrophobic_patches_count,full_hydrophobic_patches_density,full_beta_strand_prone_count,full_beta_strand_prone_density,full_aromatic_stacking_count,full_aromatic_stacking_density,full_charge_clusters_count,full_charge_clusters_density,vh_aggregation_risk_score,vh_hydrophobic_risk,vh_surface_risk,vh_electrostatic_risk,vh_motif_risk,vh_patch_risk,vl_aggregation_risk_score,vl_hydrophobic_risk,vl_surface_risk,vl_electrostatic_risk,vl_motif_risk,vl_patch_risk,combined_hydrophobic_area,combined_net_charge,combined_risk_score,vh_vl_charge_balance,vh_vl_hydrophobic_balance,extraction_success
GDPa1-062,130.3,0.34710743801652894,1.0768595041322315,3,0.25949367088607594,104.3,0.29906542056074764,0.9747663551401868,3,0.2296296296296296,0.6698347107438016,0.6175959569717824,2.5,0.0,17,0.6289719626168224,0.6447500922503974,2.4,0.0,15,-3.5,3.5,10,13,0.7142857142857143,0.028925619834710745,1.1967032967032967,0.9307692307692308,35.57692307692308,-1.0,1.0,8,9,0.8,0.009345794392523364,0.9752604166666667,0.8492063492063492,40.93055555555556,0,0.0,0,0.0,2,0.00881057268722467,0,0.0,1.3965567789517734,0.07784810126582278,0.1674586776859504,0.7000000000000001,0.15125,0.30000000000000004,0.8775469738827172,0.06888888888888887,0.1572429906542056,0.2,0.15141509433962266,0.30000000000000004,234.60000000000002,-4.5,2.2741037528344905,2.5,0.048042017455781294,True
GDPa1-063,123.6,0.296,0.9887999999999999,2,0.22929936305732487,120.8,0.3125,1.0785714285714285,3,0.23776223776223776,0.6792,0.6254976898438555,2.5,0.0,19,0.6875,0.6867528407554747,2.5,0.0,18,2.0,2.0,13,11,1.0833333333333333,0.016,1.1424219345011422,0.9314456035767511,40.42657342657343,-1.0,1.0,8,9,0.8,0.008928571428571428,1.0315789473684212,0.8509021842355176,36.25,0,0.0,0,0.0,5,0.0211864406779661,0,0.0,1.292218841175262,0.06878980891719746,0.1698,0.4,0.4536290322580645,0.2,1.045906374031374,0.07132867132867132,0.171875,0.2,0.30270270270270266,0.30000000000000004,244.39999999999998,1.0,2.3381252152066363,3.0,0.016500000000000015,True
GDPa1-064,128.0,0.3305785123966942,1.0578512396694215,3,0.25,106.1,0.2962962962962963,0.9824074074074074,3,0.22794117647058826,0.7024793388429752,0.6183773500814674,2.5,0.0,17,0.7083333333333334,0.6812468144675776,2.6,0.0,17,0.0,0.0,12,12,0.9230769230769231,0.0,1.2324074074074074,0.9320728291316527,34.25,1.0,1.0,10,9,1.0,0.009259259259259259,0.9818181818181819,0.8495575221238938,36.833333333333336,0,0.0,1,0.004405286343612335,4,0.017543859649122806,0,0.0,1.0043698347107437,0.075,0.1756198347107438,0.0,0.45375,0.30000000000000004,1.048282649773011,0.06838235294117648,0.17708333333333334,0.2,0.3028169634985012,0.30000000000000004,234.1,1.0,2.0526524844837546,1.0,0.034282216100397944,True
GDPa1-065,122.2,0.30327868852459017,1.001639344262295,2,0.23376623376623376,112.9,0.3177570093457944,1.0551401869158878,3,0.24087591240875914,0.6057377049180327,0.6313268853132447,2.5,0.0,15,0.6654205607476635,0.6655898661019634,2.4,0.0,17,-1.0,1.0,10,11,0.8333333333333334,0.00819672131147541,1.1557894736842105,1.0082644628099173,35.81818181818182,-1.0,1.0,7,8,0.7777777777777778,0.009345794392523364,0.9654135338345865,0.8434684684684685,38.732142857142854,0,0.0,0,0.0,5,0.021929824561403508,0,0.0,1.2265229740453287,0.07012987012987013,0.15143442622950817,0.2,0.6049586776859504,0.2,0.8900330082491663,0.07226277372262774,0.16635514018691588,0.2,0.15141509433962266,0.30000000000000004,235.10000000000002,-2.0,2.116555982294495,0.0,0.014478320821204205,True
GDPa1-066,121.0,0.30578512396694213,1.0,3,0.23529411764705882,101.3,0.2803738317757009,0.9467289719626168,3,0.21804511278195488,0.6719008264462811,0.626478171411834,2.5,0.0,17,0.6303738317757009,0.647812891576568,2.4,0.0,15,2.0,2.0,13,10,1.1818181818181819,0.01652892561983471,1.227387996618766,0.9307692307692308,31.984615384615385,3.5,3.5,11,7,1.375,0.03271028037383177,0.9825528007346188,0.8337662337662338,42.064935064935064,0,0.0,0,0.0,5,0.022026431718061675,0,0.0,1.543563441905688,0.07058823529411765,0.16797520661157028,0.4,0.605,0.30000000000000004,1.3744220861181344,0.06541353383458647,0.15759345794392524,0.7000000000000001,0.15141509433962266,0.30000000000000004,222.3,5.5,2.9179855280238227,1.5,0.02541129219124122,True
GDPa1-067,130.1,0.3225806451612903,1.0491935483870967,4,0.24528301886792456,109.6,0.30275229357798167,1.0055045871559634,3,0.2318840579710145,0.6794354838709679,0.6520443068501814,2.5,0.0,18,0.7211009174311926,0.7084125417193102,2.6,0.0,19,0.5,0.5,12,11,1.0,0.004032258064516129,1.2222222222222225,0.9717868338557994,34.81818181818182,1.0,1.0,9,8,1.0,0.009174311926605505,0.978675645342312,0.8440265486725664,37.94444444444444,1,0.004329004329004329,1,0.004329004329004329,6,0.02586206896551724,0,0.0,1.6507708458004502,0.07358490566037737,0.16985887096774197,0.1,0.9073270691723311,0.4,1.05263120479687,0.06956521739130435,0.18027522935779816,0.2,0.3027907580477674,0.30000000000000004,239.7,1.5,2.70340205059732,0.5,0.019828351583308645,True
GDPa1-068,112.0,0.2916666666666667,0.9333333333333333,2,0.22666666666666666,97.0,0.26605504587155965,0.8899082568807339,3,0.208955223880597,0.6295833333333334,0.6739651274773462,2.5,0.0,17,0.6711009174311927,0.6719918897631244,2.4,0.0,19,1.5,1.5,10,8,1.1111111111111112,0.0125,1.1368421052631579,0.9210526315789475,42.225,0.5,0.5,9,8,1.0,0.0045871559633027525,0.9227513227513228,1.3065068493150684,31.208333333333332,1,0.004405286343612335,0,0.0,3,0.013157894736842105,0,0.0,1.1791880281773726,0.06799999999999999,0.15739583333333335,0.30000000000000004,0.45379219484403926,0.2,0.7818506854108662,0.0626865671641791,0.16777522935779818,0.1,0.15138888888888888,0.30000000000000004,209.0,2.0,1.9610387135882388,1.0,0.025611620795107037,True
GDPa1-069,128.5,0.3277310924369748,1.0798319327731092,3,0.24836601307189543,105.7,0.2897196261682243,0.9878504672897197,4,0.22388059701492538,0.6882352941176471,0.6290150324302535,2.5,0.0,17,0.6303738317757009,0.655984563919206,2.4,0.0,15,-2.0,2.0,10,12,0.7692307692307693,0.01680672268907563,1.2170454545454545,0.9323361823361822,34.083333333333336,1.5,1.5,10,8,1.1111111111111112,0.014018691588785047,0.9826530612244897,0.8434684684684685,37.075,0,0.0,0,0.0,3,0.013333333333333334,0,0.0,1.2491110003323365,0.07450980392156863,0.17205882352941176,0.4,0.30254237288135594,0.30000000000000004,1.0761727313880254,0.06716417910447761,0.15759345794392524,0.30000000000000004,0.15141509433962266,0.4,234.2,-0.5,2.325283731720362,3.5,0.038011466268750516,True
GDPa1-070,112.9,0.3017241379310345,0.9732758620689655,2,0.23287671232876714,98.0,0.2830188679245283,0.9245283018867925,3,0.2196969696969697,0.585344827586207,0.5967229921578335,2.5,0.0,13,0.608490566037736,0.6413602767773987,2.4,0.0,14,1.0,1.0,11,10,1.0,0.008620689655172414,1.0760667903525045,1.0135922330097087,37.40909090909091,1.0,1.0,9,8,1.0,0.009433962264150943,0.9814814814814815,0.8431818181818183,38.166666666666664,0,0.0,0,0.0,3,0.013574660633484163,0,0.0,0.9188079162473557,0.06986301369863014,0.14633620689655175,0.2,0.3026086956521739,0.2,0.8694603038470964,0.0659090909090909,0.152122641509434,0.2,0.1514285714285714,0.30000000000000004,210.9,2.0,1.788268220094452,0.0,0.01870527000650618,True
GDPa1-071,121.0,0.3089430894308943,0.983739837398374,3,0.2371794871794872,89.3,0.23423423423423423,0.8045045045045045,3,0.18656716417910446,0.7004065040650407,0.6565026806600219,2.5,0.0,20,0.5968468468468469,0.6421486763126258,2.4,0.0,16,0.5,0.5,10,9,1.0,0.0040650406504065045,1.129591836734694,0.9265536723163842,36.94444444444444,-1.5,1.5,9,10,0.8181818181818182,0.013513513513513514,0.9221183800623053,1.0858695652173913,36.266666666666666,0,0.0,0,0.0,4,0.017167381974248927,0,0.0,1.0999439967602704,0.07115384615384615,0.17510162601626017,0.1,0.45368852459016396,0.30000000000000004,0.9565454973290795,0.05597014925373134,0.14921171171171171,0.30000000000000004,0.15136363636363634,0.30000000000000004,210.3,-1.0,2.05648949408935,2.0,0.0747088551966601,True
GDPa1-072,97.8,0.2782608695652174,0.8504347826086956,2,0.2183098591549296,112.1,0.2962962962962963,1.037962962962963,3,0.22794117647058826,0.5769565217391304,0.6210190418043184,2.5,0.0,13,0.6236111111111112,0.6369217905551282,2.3,0.0,16,4.5,4.5,14,9,1.4,0.0391304347826087,1.0786435786435786,1.012101210121012,35.142857142857146,1.5,1.5,8,6,1.1428571428571428,0.013888888888888888,0.9742268041237113,0.8181818181818182,41.916666666666664,0,0.0,0,0.0,3,0.013513513513513514,0,0.0,1.6123636671286299,0.06549295774647887,0.1442391304347826,0.9,0.3026315789473684,0.2,0.9756869998778328,0.06838235294117648,0.1559027777777778,0.30000000000000004,0.1514018691588785,0.30000000000000004,209.89999999999998,6.0,2.5880506670064625,3.0,0.018035426731078885,True
GDPa1-073,121.9,0.3277310924369748,1.0243697478991598,3,0.24836601307189543,99.8,0.2702702702702703,0.899099099099099,3,0.21167883211678834,0.6365546218487396,0.5884996404828012,2.5,0.0,14,0.6063063063063063,0.6250807917913787,2.3,0.0,15,-1.5,1.5,11,12,0.8461538461538461,0.012605042016806723,1.3522727272727273,0.9323361823361822,31.545454545454547,2.0,2.0,11,8,1.2222222222222223,0.018018018018018018,0.9796999117387467,0.8445652173913042,40.40909090909091,0,0.0,0,0.0,3,0.013100436681222707,0,0.0,1.1361908322651095,0.07450980392156863,0.1591386554621849,0.30000000000000004,0.30254237288135594,0.30000000000000004,1.0664438625752495,0.0635036496350365,0.15157657657657658,0.4,0.15136363636363634,0.30000000000000004,221.7,0.5,2.2026346948403592,3.5,0.057460822166704506,True
GDPa1-074,114.1,0.28688524590163933,0.9352459016393442,2,0.2236842105263158,103.1,0.2803738317757009,0.9635514018691588,3,0.21804511278195488,0.6557377049180328,0.6421083587028314,2.5,0.0,17,0.6224299065420561,0.6438869133911946,2.3,0.0,16,-2.0,2.0,11,13,0.7857142857142857,0.01639344262295082,1.0463121783876501,1.0054945054945055,38.81818181818182,2.0,2.0,10,7,1.25,0.018691588785046728,0.9826530612244897,0.8337662337662338,43.042857142857144,0,0.0,0,0.0,5,0.021929824561403508,0,0.0,1.2847586976518657,0.06710526315789474,0.1639344262295082,0.4,0.4537190082644628,0.2,1.223851199149346,0.06541353383458647,0.15560747663551402,0.4,0.3028301886792453,0.30000000000000004,217.2,0.0,2.508609896801212,4.0,0.0065114141259384195,True
GDPa1-075,105.9,0.28448275862068967,0.9129310344827587,3,0.2222222222222222,102.4,0.2767857142857143,0.9142857142857144,3,0.21582733812949642,0.5737068965517241,0.5713890065874468,2.5,0.0,11,0.6080357142857142,0.5971492384741054,2.3,0.0,14,0.5,0.5,12,11,1.0,0.004310344827586207,1.085034013605442,1.0545454545454545,35.515151515151516,4.0,4.0,12,7,1.5,0.03571428571428571,0.9777777777777779,0.8347826086956521,40.654761904761905,0,0.0,1,0.004424778761061947,4,0.01762114537444934,0,0.0,1.215322223756543,0.06666666666666667,0.14342672413793103,0.1,0.6052288329519452,0.30000000000000004,1.468108481361629,0.06474820143884892,0.15200892857142856,0.8,0.15135135135135133,0.30000000000000004,208.3,4.5,2.6834307051181723,3.5,0.007697044334975367,True
GDPa1-076,131.7,0.35135135135135137,1.1864864864864864,3,0.26206896551724135,118.2,0.3125,1.0553571428571429,4,0.23776223776223776,0.7261261261261261,0.6601544607287966,2.5,0.0,18,0.6066964285714286,0.6323671351032354,2.3,0.0,16,1.0,1.0,9,8,1.0,0.009009009009009009,1.1472868217054264,0.925,36.31944444444444,-0.5,0.5,8,8,0.8888888888888888,0.004464285714285714,0.9607843137254902,0.9702970297029703,40.46875,0,0.0,0,0.0,4,0.018018018018018018,0,0.0,1.214243130277613,0.0786206896551724,0.18153153153153154,0.2,0.4540909090909091,0.30000000000000004,0.8743541298228799,0.07132867132867132,0.15167410714285715,0.1,0.15135135135135133,0.4,249.89999999999998,0.5,2.088597260100493,1.5,0.03885135135135137,True
GDPa1-077,140.4,0.33076923076923076,1.08,4,0.25,105.7,0.2727272727272727,0.9609090909090909,4,0.21323529411764702,0.6292307692307694,0.6223029380820583,2.5,0.0,16,0.7072727272727274,0.7289730124583227,2.5,0.0,21,5.0,5.0,15,9,1.5,0.038461538461538464,1.0930930930930929,1.0799584631360333,34.63703703703704,2.0,2.0,8,6,1.1428571428571428,0.01818181818181818,1.0026041666666667,1.9503546099290778,27.375,0,0.0,0,0.0,5,0.02092050209205021,0,0.0,2.23695885509839,0.075,0.15730769230769234,1.0,0.6046511627906976,0.4,1.1921649168424668,0.0639705882352941,0.17681818181818185,0.4,0.1513761467889908,0.4,246.10000000000002,7.0,3.4291237719408567,3.0,0.05804195804195805,True
GDPa1-078,119.3,0.3162393162393162,1.0196581196581196,3,0.24161073825503354,111.89999999999999,0.308411214953271,1.0457943925233644,3,0.23529411764705882,0.6367521367521367,0.6180819919882965,2.5,0.0,16,0.6948598130841123,0.657165201332934,2.6,0.0,17,4.0,4.0,12,7,1.5,0.03418803418803419,1.1171875,1.1142857142857143,33.595238095238095,1.5,1.5,9,7,1.125,0.014018691588785047,0.9805269186712486,0.8337662337662338,39.77777777777778,0,0.0,1,0.0045045045045045045,3,0.013452914798206279,0,0.0,1.634257462561096,0.07248322147651005,0.15918803418803418,0.8,0.3025862068965517,0.30000000000000004,1.1471468543333398,0.07058823529411765,0.17371495327102807,0.30000000000000004,0.30284366576819405,0.30000000000000004,231.2,5.5,2.781404316894436,2.5,0.00782810128604522,True
GDPa1-079,115.8,0.29914529914529914,0.9897435897435897,3,0.2312925170068027,105.5,0.2897196261682243,0.985981308411215,3,0.22388059701492538,0.6717948717948717,0.671501208079579,2.9000000000000004,0.0,18,0.6387850467289721,0.6467137781155099,2.4,0.0,15,2.0,2.0,9,7,1.125,0.017094017094017096,1.2093023255813953,0.9116883116883118,37.20634920634921,0.5,0.5,10,9,1.0,0.004672897196261682,0.9826530612244897,0.8492063492063492,36.37777777777778,0,0.0,0,0.0,6,0.026905829596412557,0,0.0,1.693801990292138,0.0693877551020408,0.16794871794871793,0.4,0.7564655172413793,0.30000000000000004,0.7782755351263433,0.06716417910447761,0.15969626168224302,0.1,0.15141509433962266,0.30000000000000004,221.3,2.5,2.4720775254184812,1.5,0.009425672977074862,True
GDPa1-080,145.9,0.35714285714285715,1.157936507936508,3,0.2650602409638554,98.9,0.2803738317757009,0.9242990654205608,3,0.21804511278195488,0.6952380952380952,0.636315927180574,2.6,0.0,19,0.6065420560747664,0.6204115348140716,2.4,0.0,13,-3.0,3.0,10,13,0.7142857142857143,0.023809523809523808,1.2461538461538462,0.9304615384615385,36.676923076923075,3.0,3.0,10,7,1.25,0.028037383177570093,0.9826530612244897,0.8337662337662338,39.1,0,0.0,0,0.0,4,0.017241379310344827,0,0.0,1.6069275960986806,0.07951807228915661,0.1738095238095238,0.6000000000000001,0.4536,0.30000000000000004,1.2684641421929008,0.06541353383458647,0.1516355140186916,0.6000000000000001,0.15141509433962266,0.30000000000000004,244.8,0.0,2.8753917382915812,6.0,0.07676902536715624,True
GDPa1-081,103.3,0.28695652173913044,0.8982608695652173,2,0.22377622377622378,95.4,0.26605504587155965,0.8752293577981652,3,0.208955223880597,0.6652173913043479,0.6764412604417159,2.5,0.0,17,0.6463302752293579,0.657410349768311,2.4,0.0,18,2.0,2.0,10,8,1.1111111111111112,0.017391304347826087,1.0894736842105264,0.9231651376146789,40.275,-0.5,0.5,7,7,0.875,0.0045871559633027525,1.3346938775510204,1.015527950310559,32.48979591836735,0,0.0,0,0.0,3,0.013452914798206279,0,0.0,1.1360687939063225,0.06713286713286713,0.16630434782608697,0.4,0.3026315789473684,0.2,0.7756580248604076,0.0626865671641791,0.16158256880733948,0.1,0.15138888888888888,0.30000000000000004,198.7,1.5,1.9117268187667302,2.5,0.020901475867570796,True
GDPa1-082,123.2,0.3277310924369748,1.035294117647059,4,0.24836601307189543,94.0,0.24545454545454545,0.8545454545454545,2,0.1954887218045113,0.7592436974789916,0.667271075733617,2.5,0.0,21,0.6313636363636362,0.6606766191120451,2.4,0.0,16,0.5,0.5,11,10,1.0,0.004201680672268907,1.1632453567937437,0.9736363636363637,36.14545454545455,1.5,1.5,8,6,1.1428571428571428,0.013636363636363636,0.9722222222222222,0.8184523809523809,42.583333333333336,0,0.0,0,0.0,4,0.017543859649122806,0,0.0,1.2181342876133505,0.07450980392156863,0.1898109243697479,0.1,0.4538135593220339,0.4,0.8678636724212534,0.058646616541353384,0.15784090909090906,0.30000000000000004,0.1513761467889908,0.2,217.2,2.0,2.0859979600346037,1.0,0.08227654698242934,True
GDPa1-083,130.2,0.3277310924369748,1.0941176470588234,2,0.24836601307189543,98.7,0.2897196261682243,0.9224299065420561,3,0.22388059701492538,0.6407563025210082,0.6334169835624242,2.5,0.0,15,0.6439252336448599,0.6641947651094348,2.7,0.0,15,-4.5,4.5,10,14,0.6666666666666666,0.037815126050420166,1.275,1.0045454545454546,35.128571428571426,4.0,4.0,11,7,1.375,0.037383177570093455,0.9825528007346188,0.8337662337662338,39.37662337662338,0,0.0,0,0.0,2,0.008888888888888889,0,0.0,1.4859700659924986,0.07450980392156863,0.16018907563025206,0.9,0.15127118644067797,0.2,1.4795605818553152,0.06716417910447761,0.16098130841121497,0.8,0.15141509433962266,0.30000000000000004,228.89999999999998,-0.5,2.965530647847814,8.5,0.038011466268750516,True
GDPa1-084,116.5,0.30578512396694213,0.9628099173553719,2,0.23529411764705882,106.6,0.2882882882882883,0.9603603603603603,3,0.22142857142857145,0.6177685950413223,0.6181436988291301,2.6,0.0,14,0.7274774774774775,0.7207271959168583,2.5,0.0,23,2.5,2.5,15,12,1.1538461538461537,0.02066115702479339,0.9820289855072463,1.0083333333333333,40.977777777777774,-1.5,1.5,6,7,0.75,0.013513513513513514,1.6517857142857144,2.0243161094224926,32.11904761904762,0,0.0,0,0.0,4,0.017316017316017316,0,0.0,1.3787803840544481,0.07058823529411765,0.15444214876033058,0.5,0.45375,0.2,0.9996615771615773,0.06642857142857143,0.18186936936936937,0.30000000000000004,0.15136363636363634,0.30000000000000004,223.1,1.0,2.3784419612160255,4.0,0.017496835678653844,True
GDPa1-085,111.5,0.288135593220339,0.9449152542372882,2,0.22448979591836732,106.2,0.29906542056074764,0.9925233644859813,3,0.2296296296296296,0.6211864406779662,0.6450728108838323,2.5,0.0,15,0.6060747663551401,0.6230656151362651,2.4,0.0,14,3.0,3.0,12,8,1.3333333333333333,0.025423728813559324,1.1151202749140894,1.0024271844660195,37.333333333333336,-2.5,2.5,9,11,0.75,0.02336448598130841,0.9805269186712486,0.8532695374800637,37.878787878787875,0,0.0,0,0.0,1,0.004464285714285714,0,0.0,1.1739256002270533,0.06734693877551019,0.15529661016949156,0.6000000000000001,0.15128205128205127,0.2,1.020407580477674,0.06888888888888887,0.15151869158878503,0.5,0.0,0.30000000000000004,217.7,0.5,2.194333180704727,5.5,0.010929827340408649,True
GDPa1-086,121.1,0.304,0.9688,2,0.23417721518987342,104.2,0.29906542056074764,0.9738317757009346,2,0.2296296296296296,0.6624,0.6372018832363885,2.7,0.0,18,0.6822429906542058,0.6781727902820243,2.7,0.0,16,-1.0,1.0,9,10,0.8181818181818182,0.008,1.277139208173691,0.9297520661157025,36.81111111111111,6.0,6.0,14,7,1.75,0.056074766355140186,0.9740896358543418,0.8337662337662338,37.97959183673469,1,0.004347826086956522,0,0.0,5,0.021645021645021644,0,0.0,1.3919113864295032,0.07025316455696203,0.1656,0.2,0.7560582218725412,0.2,1.790864730892063,0.06888888888888887,0.17056074766355145,1.2000000000000002,0.15141509433962266,0.2,225.3,5.0,3.1827761173215663,7.0,0.004934579439252351,True
GDPa1-087,123.0,0.2992125984251969,0.968503937007874,2,0.23124999999999998,111.4,0.3177570093457944,1.0411214953271029,3,0.2391304347826087,0.5866141732283464,0.6249550792958661,2.5,0.0,15,0.6570093457943926,0.6421506140521936,2.3,0.0,16,-1.0,1.0,12,12,0.9230769230769231,0.007874015748031496,1.0779320987654322,1.0035919540229885,42.916666666666664,1.0,1.0,8,7,1.0,0.009345794392523364,0.9752604166666667,0.9756838905775077,35.69642857142857,0,0.0,0,0.0,4,0.017167381974248927,0,0.0,1.0695999718785152,0.06937499999999999,0.1466535433070866,0.2,0.4535714285714285,0.2,0.8874065612230034,0.07173913043478261,0.16425233644859816,0.2,0.15141509433962266,0.30000000000000004,234.4,0.0,1.9570065331015187,2.0,0.0185444109205975,True
GDPa1-088,128.1,0.3305084745762712,1.085593220338983,4,0.25,109.7,0.3148148148148148,1.0157407407407408,3,0.2391304347826087,0.6796610169491526,0.6296096883520476,2.5,0.0,16,0.6925925925925925,0.6614663429896439,2.4,0.0,17,7.0,7.0,16,8,1.7777777777777777,0.059322033898305086,1.014908256880734,0.9649532710280373,33.828125,1.0,1.0,9,8,1.0,0.009259259259259259,0.9795918367346939,0.84375,38.416666666666664,0,0.0,1,0.004464285714285714,3,0.013333333333333334,0,0.0,2.347479356801391,0.075,0.16991525423728815,1.4000000000000001,0.30256410256410254,0.4,1.047704242081432,0.07173913043478261,0.17314814814814813,0.2,0.3028169634985012,0.30000000000000004,237.8,8.0,3.3951835988828227,6.0,0.01569365976145637,True
GDPa1-089,139.1,0.36065573770491804,1.1401639344262295,3,0.2670807453416149,106.1,0.29906542056074764,0.9915887850467289,3,0.2296296296296296,0.6487704918032787,0.5829708789353404,2.5,0.0,14,0.6654205607476638,0.6709043699335601,2.5,0.0,16,-1.5,1.5,10,11,0.8333333333333334,0.012295081967213115,1.3898734177215188,0.9902597402597404,30.054545454545455,3.0,3.0,10,7,1.25,0.028037383177570093,0.9826530612244897,0.8337662337662338,41.542857142857144,0,0.0,1,0.004405286343612335,3,0.013157894736842105,0,0.0,1.1447961853962794,0.08012422360248447,0.16219262295081968,0.30000000000000004,0.3024793388429752,0.30000000000000004,1.4380876948439991,0.06888888888888887,0.16635514018691594,0.6000000000000001,0.30284366576819405,0.30000000000000004,245.2,1.5,2.5828838802402787,4.5,0.0615903171441704,True
GDPa1-090,144.2,0.35833333333333334,1.2016666666666667,3,0.2658227848101266,103.3,0.2962962962962963,0.9564814814814815,3,0.2296296296296296,0.6075,0.6198336470376548,2.5,0.0,14,0.7416666666666669,0.7060748307840088,2.5,0.0,19,-1.0,1.0,9,10,0.8181818181818182,0.008333333333333333,1.285140562248996,1.0093457943925233,41.077777777777776,0.0,0.0,9,9,0.9,0.0,0.9795918367346939,0.8495575221238938,37.901234567901234,0,0.0,0,0.0,2,0.00881057268722467,0,0.0,0.8828823396447187,0.07974683544303798,0.151875,0.2,0.15126050420168066,0.30000000000000004,0.7057074247144342,0.06888888888888887,0.18541666666666673,0.0,0.1514018691588785,0.30000000000000004,247.5,-1.0,1.588589764359153,1.0,0.06203703703703706,True
GDPa1-091,132.5,0.3252032520325203,1.0772357723577235,3,0.2468354430379747,111.4,0.3177570093457944,1.0411214953271029,3,0.2391304347826087,0.6178861788617886,0.5960278435583198,2.5,0.0,14,0.6570093457943926,0.6421506140521936,2.3,0.0,16,1.0,1.0,13,11,1.0833333333333333,0.008130081300813009,1.1585557299843012,0.9318181818181818,36.25874125874126,1.0,1.0,8,7,1.0,0.009345794392523364,0.9752604166666667,0.9756838905775077,35.69642857142857,0,0.0,1,0.0043859649122807015,4,0.017467248908296942,0,0.0,1.3334503716384911,0.07405063291139241,0.15447154471544716,0.2,0.6049281940116514,0.30000000000000004,0.8874065612230034,0.07173913043478261,0.16425233644859816,0.2,0.15141509433962266,0.30000000000000004,243.9,2.0,2.2208569328614947,0.0,0.007446242686725946,True
GDPa1-092,118.2,0.31092436974789917,0.9932773109243698,2,0.23841059602649006,97.5,0.27102803738317754,0.9112149532710281,3,0.21212121212121213,0.6487394957983194,0.6356186090504071,2.5,0.0,15,0.6742990654205608,0.6635490983242891,2.3,0.0,18,2.0,2.0,11,9,1.1,0.01680672268907563,1.1268939393939394,1.0684624017957352,35.44444444444444,2.5,2.5,11,8,1.2222222222222223,0.02336448598130841,0.9825528007346188,0.8434684684684685,40.15909090909091,0,0.0,0,0.0,3,0.013333333333333334,0,0.0,0.9849792391982048,0.07152317880794702,0.16218487394957984,0.4,0.15127118644067797,0.2,1.3350413186707493,0.06363636363636363,0.1685747663551402,0.5,0.3028301886792453,0.30000000000000004,215.7,4.5,2.320020557868954,0.5,0.03989633236472162,True
GDPa1-093,137.8,0.30708661417322836,1.0850393700787402,3,0.23602484472049692,106.8,0.2909090909090909,0.9709090909090908,3,0.22463768115942032,0.6874015748031496,0.7220914643119426,2.9000000000000004,0.0,21,0.675909090909091,0.6698619877591414,2.5,0.0,19,1.0,1.0,8,7,1.0,0.007874015748031496,1.1697368421052632,0.946583850931677,39.785714285714285,-1.5,1.5,8,9,0.8,0.013636363636363636,1.0026041666666667,0.9777777777777777,32.72222222222222,0,0.0,0,0.0,5,0.0211864406779661,0,0.0,1.347419751878841,0.07080745341614908,0.1718503937007874,0.2,0.6047619047619047,0.30000000000000004,0.9877447238640897,0.06739130434782609,0.16897727272727275,0.30000000000000004,0.1513761467889908,0.30000000000000004,244.60000000000002,-0.5,2.335164475742931,2.5,0.01617752326413746,True
GDPa1-094,118.2,0.2857142857142857,0.9932773109243698,3,0.222972972972973,116.0,0.29464285714285715,1.0357142857142858,3,0.22695035460992907,0.672689075630252,0.6522342950159428,2.6,0.0,17,0.7205357142857142,0.7174344660038323,2.6,0.0,20,3.5,3.5,11,7,1.375,0.029411764705882353,1.0927456382001837,0.9532710280373833,34.20779220779221,0.0,0.0,10,9,1.0,0.0,1.0391752577319586,0.8509021842355176,36.94444444444444,0,0.0,0,0.0,3,0.013043478260869565,0,0.0,1.537606533680811,0.0668918918918919,0.168172268907563,0.7000000000000001,0.30254237288135594,0.30000000000000004,0.6995703863057586,0.06808510638297872,0.18013392857142854,0.0,0.15135135135135133,0.30000000000000004,234.2,3.5,2.2371769199865694,3.5,0.008928571428571452,True
