antibody_id,vh_length,vl_length,chain_length_ratio,vh_aa_A,vh_aa_C,vh_aa_D,vh_aa_E,vh_aa_F,vh_aa_G,vh_aa_H,vh_aa_I,vh_aa_K,vh_aa_L,vh_aa_M,vh_aa_N,vh_aa_P,vh_aa_Q,vh_aa_R,vh_aa_S,vh_aa_T,vh_aa_V,vh_aa_W,vh_aa_Y,vl_aa_A,vl_aa_C,vl_aa_D,vl_aa_E,vl_aa_F,vl_aa_G,vl_aa_H,vl_aa_I,vl_aa_K,vl_aa_L,vl_aa_M,vl_aa_N,vl_aa_P,vl_aa_Q,vl_aa_R,vl_aa_S,vl_aa_T,vl_aa_V,vl_aa_W,vl_aa_Y
GDPa1-060,116,107,1.0841121495327102,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.02586206896551724,0.11206896551724138,0.0,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.02586206896551724,0.034482758620689655,0.02586206896551724,0.05172413793103448,0.04310344827586207,0.15517241379310345,0.06896551724137931,0.06896551724137931,0.02586206896551724,0.06896551724137931,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.04672897196261682,0.056074766355140186,0.04672897196261682,0.009345794392523364,0.0,0.056074766355140186,0.07476635514018691,0.028037383177570093,0.14953271028037382,0.11214953271028037,0.056074766355140186,0.018691588785046728,0.06542056074766354
GDPa1-061,116,107,1.0841121495327102,0.0603448275862069,0.017241379310344827,0.04310344827586207,0.034482758620689655,0.02586206896551724,0.1206896551724138,0.0,0.017241379310344827,0.02586206896551724,0.07758620689655173,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.05172413793103448,0.04310344827586207,0.14655172413793102,0.07758620689655173,0.06896551724137931,0.02586206896551724,0.08620689655172414,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.08411214953271028,0.018691588785046728,0.04672897196261682,0.056074766355140186,0.07476635514018691,0.0,0.0,0.056074766355140186,0.07476635514018691,0.018691588785046728,0.12149532710280374,0.11214953271028037,0.04672897196261682,0.028037383177570093,0.06542056074766354
GDPa1-063,125,112,1.1160714285714286,0.056,0.016,0.048,0.04,0.024,0.128,0.0,0.032,0.032,0.08,0.016,0.032,0.024,0.04,0.072,0.12,0.08,0.072,0.024,0.064,0.03571428571428571,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.0,0.05357142857142857,0.03571428571428571,0.10714285714285714,0.017857142857142856,0.017857142857142856,0.0625,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.0625,0.044642857142857144,0.008928571428571428,0.07142857142857142
GDPa1-064,121,108,1.1203703703703705,0.0743801652892562,0.01652892561983471,0.04132231404958678,0.05785123966942149,0.04132231404958678,0.12396694214876033,0.0,0.01652892561983471,0.04132231404958678,0.08264462809917356,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.049586776859504134,0.05785123966942149,0.10743801652892562,0.04132231404958678,0.08264462809917356,0.04132231404958678,0.05785123966942149,0.06481481481481481,0.018518518518518517,0.037037037037037035,0.046296296296296294,0.037037037037037035,0.09259259259259259,0.0,0.046296296296296294,0.027777777777777776,0.09259259259259259,0.0,0.0,0.06481481481481481,0.07407407407407407,0.06481481481481481,0.1388888888888889,0.08333333333333333,0.037037037037037035,0.018518518518518517,0.05555555555555555
GDPa1-066,121,107,1.1308411214953271,0.049586776859504134,0.01652892561983471,0.04132231404958678,0.04132231404958678,0.04132231404958678,0.11570247933884298,0.01652892561983471,0.024793388429752067,0.04132231404958678,0.0743801652892562,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.049586776859504134,0.049586776859504134,0.09917355371900827,0.0743801652892562,0.0743801652892562,0.03305785123966942,0.0743801652892562,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.06542056074766354,0.07476635514018691,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.14953271028037382,0.102803738317757,0.037383177570093455,0.009345794392523364,0.056074766355140186
GDPa1-067,124,109,1.1376146788990826,0.04838709677419355,0.016129032258064516,0.04838709677419355,0.04032258064516129,0.04032258064516129,0.12903225806451613,0.008064516129032258,0.03225806451612903,0.03225806451612903,0.056451612903225805,0.04032258064516129,0.04838709677419355,0.016129032258064516,0.04032258064516129,0.056451612903225805,0.0967741935483871,0.06451612903225806,0.08870967741935484,0.03225806451612903,0.06451612903225806,0.06422018348623854,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.045871559633027525,0.10091743119266056,0.0,0.05504587155963303,0.027522935779816515,0.08256880733944955,0.0,0.0,0.07339449541284404,0.06422018348623854,0.05504587155963303,0.1559633027522936,0.08256880733944955,0.03669724770642202,0.009174311926605505,0.05504587155963303
GDPa1-068,120,109,1.1009174311926606,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.008333333333333333,0.10833333333333334,0.008333333333333333,0.016666666666666666,0.041666666666666664,0.05,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.058333333333333334,0.03333333333333333,0.13333333333333333,0.1,0.1,0.03333333333333333,0.075,0.05504587155963303,0.01834862385321101,0.05504587155963303,0.01834862385321101,0.01834862385321101,0.11926605504587157,0.009174311926605505,0.027522935779816515,0.045871559633027525,0.06422018348623854,0.009174311926605505,0.009174311926605505,0.05504587155963303,0.05504587155963303,0.027522935779816515,0.1651376146788991,0.10091743119266056,0.07339449541284404,0.009174311926605505,0.06422018348623854
GDPa1-069,119,107,1.1121495327102804,0.06722689075630252,0.01680672268907563,0.058823529411764705,0.04201680672268908,0.03361344537815126,0.10084033613445378,0.0,0.04201680672268908,0.03361344537815126,0.08403361344537816,0.01680672268907563,0.05042016806722689,0.04201680672268908,0.04201680672268908,0.05042016806722689,0.11764705882352941,0.03361344537815126,0.06722689075630252,0.04201680672268908,0.058823529411764705,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.056074766355140186,0.04672897196261682,0.009345794392523364,0.0,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.1308411214953271,0.102803738317757,0.07476635514018691,0.018691588785046728,0.06542056074766354
GDPa1-070,116,106,1.0943396226415094,0.06896551724137931,0.017241379310344827,0.0603448275862069,0.02586206896551724,0.017241379310344827,0.09482758620689655,0.0,0.017241379310344827,0.04310344827586207,0.05172413793103448,0.02586206896551724,0.008620689655172414,0.017241379310344827,0.07758620689655173,0.05172413793103448,0.10344827586206896,0.1206896551724138,0.10344827586206896,0.034482758620689655,0.0603448275862069,0.05660377358490566,0.018867924528301886,0.04716981132075472,0.02830188679245283,0.04716981132075472,0.07547169811320754,0.0,0.04716981132075472,0.04716981132075472,0.05660377358490566,0.009433962264150943,0.018867924528301886,0.05660377358490566,0.07547169811320754,0.03773584905660377,0.1509433962264151,0.10377358490566038,0.04716981132075472,0.009433962264150943,0.0660377358490566
GDPa1-071,123,111,1.1081081081081081,0.07317073170731707,0.016260162601626018,0.04065040650406504,0.032520325203252036,0.032520325203252036,0.13008130081300814,0.008130081300813009,0.016260162601626018,0.032520325203252036,0.08130081300813008,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.04065040650406504,0.04065040650406504,0.15447154471544716,0.056910569105691054,0.07317073170731707,0.04065040650406504,0.056910569105691054,0.02702702702702703,0.018018018018018018,0.05405405405405406,0.036036036036036036,0.02702702702702703,0.09009009009009009,0.009009009009009009,0.04504504504504504,0.02702702702702703,0.04504504504504504,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.05405405405405406,0.04504504504504504,0.1891891891891892,0.09009009009009009,0.05405405405405406,0.018018018018018018,0.05405405405405406
GDPa1-072,115,108,1.0648148148148149,0.06956521739130435,0.017391304347826087,0.043478260869565216,0.034782608695652174,0.017391304347826087,0.08695652173913043,0.008695652173913044,0.0,0.043478260869565216,0.043478260869565216,0.034782608695652174,0.034782608695652174,0.02608695652173913,0.06086956521739131,0.06956521739130435,0.08695652173913043,0.12173913043478261,0.09565217391304348,0.034782608695652174,0.06956521739130435,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.09259259259259259,0.009259259259259259,0.05555555555555555,0.046296296296296294,0.07407407407407407,0.009259259259259259,0.009259259259259259,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.19444444444444445,0.09259259259259259,0.06481481481481481,0.009259259259259259,0.06481481481481481
GDPa1-073,119,111,1.072072072072072,0.08403361344537816,0.01680672268907563,0.05042016806722689,0.05042016806722689,0.025210084033613446,0.10084033613445378,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.08403361344537816,0.025210084033613446,0.025210084033613446,0.01680672268907563,0.04201680672268908,0.05042016806722689,0.12605042016806722,0.058823529411764705,0.07563025210084033,0.03361344537815126,0.07563025210084033,0.04504504504504504,0.018018018018018018,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.08108108108108109,0.018018018018018018,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.018018018018018018,0.009009009009009009,0.05405405405405406,0.06306306306306306,0.02702702702702703,0.18018018018018017,0.09009009009009009,0.04504504504504504,0.018018018018018018,0.06306306306306306
GDPa1-074,122,107,1.1401869158878504,0.06557377049180328,0.01639344262295082,0.040983606557377046,0.06557377049180328,0.02459016393442623,0.10655737704918032,0.0,0.02459016393442623,0.05737704918032787,0.04918032786885246,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.12295081967213115,0.08196721311475409,0.09016393442622951,0.03278688524590164,0.07377049180327869,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.0,0.056074766355140186,0.07476635514018691,0.018691588785046728,0.14018691588785046,0.11214953271028037,0.056074766355140186,0.009345794392523364,0.07476635514018691
GDPa1-075,116,112,1.0357142857142858,0.06896551724137931,0.017241379310344827,0.04310344827586207,0.05172413793103448,0.04310344827586207,0.06896551724137931,0.008620689655172414,0.034482758620689655,0.05172413793103448,0.04310344827586207,0.008620689655172414,0.04310344827586207,0.02586206896551724,0.0603448275862069,0.04310344827586207,0.10344827586206896,0.11206896551724138,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.026785714285714284,0.03571428571428571,0.08035714285714286,0.017857142857142856,0.044642857142857144,0.0625,0.08035714285714286,0.008928571428571428,0.017857142857142856,0.044642857142857144,0.0625,0.026785714285714284,0.17857142857142858,0.08035714285714286,0.03571428571428571,0.026785714285714284,0.0625
GDPa1-076,111,112,0.9910714285714286,0.07207207207207207,0.018018018018018018,0.036036036036036036,0.036036036036036036,0.018018018018018018,0.14414414414414414,0.0,0.04504504504504504,0.02702702702702703,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.0990990990990991,0.06306306306306306,0.0990990990990991,0.036036036036036036,0.05405405405405406,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.09821428571428571,0.008928571428571428,0.03571428571428571,0.044642857142857144,0.07142857142857142,0.0,0.026785714285714284,0.044642857142857144,0.07142857142857142,0.017857142857142856,0.14285714285714285,0.08928571428571429,0.08035714285714286,0.008928571428571428,0.0625
GDPa1-077,130,110,1.1818181818181819,0.06153846153846154,0.015384615384615385,0.046153846153846156,0.023076923076923078,0.046153846153846156,0.1076923076923077,0.015384615384615385,0.023076923076923078,0.038461538461538464,0.06153846153846154,0.023076923076923078,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.06153846153846154,0.13076923076923078,0.05384615384615385,0.1,0.023076923076923078,0.07692307692307693,0.045454545454545456,0.01818181818181818,0.045454545454545456,0.00909090909090909,0.01818181818181818,0.12727272727272726,0.0,0.045454545454545456,0.045454545454545456,0.08181818181818182,0.0,0.045454545454545456,0.06363636363636363,0.05454545454545454,0.02727272727272727,0.14545454545454545,0.1,0.06363636363636363,0.01818181818181818,0.045454545454545456
GDPa1-078,117,107,1.0934579439252337,0.06837606837606838,0.017094017094017096,0.03418803418803419,0.02564102564102564,0.03418803418803419,0.11965811965811966,0.017094017094017096,0.008547008547008548,0.02564102564102564,0.07692307692307693,0.017094017094017096,0.02564102564102564,0.017094017094017096,0.05982905982905983,0.05982905982905983,0.1452991452991453,0.07692307692307693,0.09401709401709402,0.02564102564102564,0.05128205128205128,0.056074766355140186,0.018691588785046728,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.09345794392523364,0.009345794392523364,0.06542056074766354,0.018691588785046728,0.09345794392523364,0.0,0.009345794392523364,0.06542056074766354,0.08411214953271028,0.056074766355140186,0.1588785046728972,0.07476635514018691,0.028037383177570093,0.018691588785046728,0.037383177570093455
GDPa1-079,117,107,1.0934579439252337,0.05128205128205128,0.017094017094017096,0.02564102564102564,0.03418803418803419,0.05128205128205128,0.1282051282051282,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.008547008547008548,0.042735042735042736,0.02564102564102564,0.042735042735042736,0.05128205128205128,0.1452991452991453,0.07692307692307693,0.06837606837606838,0.03418803418803419,0.06837606837606838,0.04672897196261682,0.018691588785046728,0.056074766355140186,0.028037383177570093,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.1588785046728972,0.08411214953271028,0.04672897196261682,0.009345794392523364,0.037383177570093455
GDPa1-081,115,109,1.055045871559633,0.06956521739130435,0.017391304347826087,0.034782608695652174,0.034782608695652174,0.008695652173913044,0.12173913043478261,0.0,0.008695652173913044,0.043478260869565216,0.05217391304347826,0.034782608695652174,0.02608695652173913,0.02608695652173913,0.06086956521739131,0.043478260869565216,0.11304347826086956,0.10434782608695652,0.09565217391304348,0.034782608695652174,0.06956521739130435,0.05504587155963303,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.01834862385321101,0.11926605504587157,0.009174311926605505,0.03669724770642202,0.03669724770642202,0.05504587155963303,0.01834862385321101,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.01834862385321101,0.1926605504587156,0.09174311926605505,0.06422018348623854,0.009174311926605505,0.05504587155963303
GDPa1-082,119,110,1.0818181818181818,0.07563025210084033,0.01680672268907563,0.05042016806722689,0.03361344537815126,0.05042016806722689,0.13445378151260504,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.06722689075630252,0.01680672268907563,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.058823529411764705,0.12605042016806722,0.05042016806722689,0.08403361344537816,0.03361344537815126,0.05042016806722689,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.02727272727272727,0.08181818181818182,0.00909090909090909,0.06363636363636363,0.045454545454545456,0.045454545454545456,0.00909090909090909,0.02727272727272727,0.06363636363636363,0.07272727272727272,0.01818181818181818,0.19090909090909092,0.09090909090909091,0.045454545454545456,0.02727272727272727,0.07272727272727272
GDPa1-084,121,111,1.09009009009009,0.0743801652892562,0.01652892561983471,0.05785123966942149,0.04132231404958678,0.03305785123966942,0.08264462809917356,0.008264462809917356,0.01652892561983471,0.049586776859504134,0.04132231404958678,0.024793388429752067,0.01652892561983471,0.03305785123966942,0.049586776859504134,0.06611570247933884,0.10743801652892562,0.08264462809917356,0.09917355371900827,0.03305785123966942,0.06611570247933884,0.07207207207207207,0.018018018018018018,0.04504504504504504,0.018018018018018018,0.018018018018018018,0.14414414414414414,0.009009009009009009,0.036036036036036036,0.018018018018018018,0.08108108108108109,0.0,0.02702702702702703,0.06306306306306306,0.07207207207207207,0.02702702702702703,0.14414414414414414,0.07207207207207207,0.06306306306306306,0.009009009009009009,0.06306306306306306
GDPa1-085,118,107,1.102803738317757,0.059322033898305086,0.01694915254237288,0.025423728813559324,0.0423728813559322,0.025423728813559324,0.09322033898305085,0.01694915254237288,0.025423728813559324,0.05084745762711865,0.06779661016949153,0.01694915254237288,0.0423728813559322,0.03389830508474576,0.06779661016949153,0.03389830508474576,0.09322033898305085,0.11016949152542373,0.07627118644067797,0.03389830508474576,0.06779661016949153,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.037383177570093455,0.04672897196261682,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.06542056074766354,0.028037383177570093,0.14018691588785046,0.06542056074766354,0.07476635514018691,0.009345794392523364,0.06542056074766354
GDPa1-086,125,107,1.1682242990654206,0.064,0.016,0.048,0.032,0.032,0.128,0.0,0.016,0.024,0.08,0.024,0.024,0.016,0.04,0.048,0.136,0.088,0.072,0.032,0.08,0.056074766355140186,0.028037383177570093,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.07476635514018691,0.06542056074766354,0.1308411214953271,0.07476635514018691,0.028037383177570093,0.009345794392523364,0.04672897196261682
GDPa1-090,120,108,1.1111111111111112,0.075,0.016666666666666666,0.041666666666666664,0.041666666666666664,0.016666666666666666,0.09166666666666666,0.0,0.041666666666666664,0.041666666666666664,0.06666666666666667,0.025,0.016666666666666666,0.025,0.058333333333333334,0.03333333333333333,0.13333333333333333,0.08333333333333333,0.11666666666666667,0.025,0.05,0.07407407407407407,0.018518518518518517,0.037037037037037035,0.046296296296296294,0.037037037037037035,0.10185185185185185,0.0,0.046296296296296294,0.018518518518518517,0.10185185185185185,0.0,0.0,0.07407407407407407,0.07407407407407407,0.06481481481481481,0.1388888888888889,0.08333333333333333,0.018518518518518517,0.009259259259259259,0.05555555555555555
GDPa1-092,119,107,1.1121495327102804,0.07563025210084033,0.01680672268907563,0.03361344537815126,0.04201680672268908,0.025210084033613446,0.1092436974789916,0.0,0.025210084033613446,0.058823529411764705,0.04201680672268908,0.025210084033613446,0.008403361344537815,0.01680672268907563,0.06722689075630252,0.03361344537815126,0.11764705882352941,0.09243697478991597,0.10084033613445378,0.03361344537815126,0.07563025210084033,0.04672897196261682,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.037383177570093455,0.102803738317757,0.009345794392523364,0.056074766355140186,0.06542056074766354,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.06542056074766354,0.028037383177570093,0.14018691588785046,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.06542056074766354
GDPa1-094,119,112,1.0625,0.05042016806722689,0.01680672268907563,0.03361344537815126,0.025210084033613446,0.01680672268907563,0.10084033613445378,0.008403361344537815,0.04201680672268908,0.05042016806722689,0.06722689075630252,0.008403361344537815,0.03361344537815126,0.04201680672268908,0.05042016806722689,0.03361344537815126,0.16806722689075632,0.08403361344537816,0.08403361344537816,0.05042016806722689,0.03361344537815126,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.026785714285714284,0.10714285714285714,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.017857142857142856,0.026785714285714284,0.07142857142857142,0.0625,0.03571428571428571,0.13392857142857142,0.0625,0.07142857142857142,0.017857142857142856,0.05357142857142857
GDPa1-095,126,108,1.1666666666666667,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.11904761904761904,0.007936507936507936,0.015873015873015872,0.03968253968253968,0.07142857142857142,0.015873015873015872,0.03968253968253968,0.023809523809523808,0.03968253968253968,0.06349206349206349,0.11904761904761904,0.07142857142857142,0.0873015873015873,0.023809523809523808,0.07142857142857142,0.08333333333333333,0.018518518518518517,0.027777777777777776,0.037037037037037035,0.037037037037037035,0.08333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.09259259259259259,0.009259259259259259,0.009259259259259259,0.06481481481481481,0.06481481481481481,0.046296296296296294,0.14814814814814814,0.09259259259259259,0.037037037037037035,0.009259259259259259,0.05555555555555555
GDPa1-096,117,112,1.0446428571428572,0.03418803418803419,0.017094017094017096,0.03418803418803419,0.05128205128205128,0.03418803418803419,0.10256410256410256,0.017094017094017096,0.017094017094017096,0.042735042735042736,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.042735042735042736,0.05128205128205128,0.1111111111111111,0.06837606837606838,0.08547008547008547,0.03418803418803419,0.07692307692307693,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.044642857142857144,0.044642857142857144,0.08928571428571429,0.008928571428571428,0.05357142857142857,0.03571428571428571,0.08928571428571429,0.017857142857142856,0.03571428571428571,0.08035714285714286,0.0625,0.03571428571428571,0.13392857142857142,0.0625,0.0625,0.008928571428571428,0.044642857142857144
GDPa1-097,116,111,1.045045045045045,0.0603448275862069,0.017241379310344827,0.034482758620689655,0.04310344827586207,0.017241379310344827,0.08620689655172414,0.008620689655172414,0.034482758620689655,0.05172413793103448,0.0603448275862069,0.008620689655172414,0.06896551724137931,0.04310344827586207,0.05172413793103448,0.02586206896551724,0.10344827586206896,0.08620689655172414,0.08620689655172414,0.034482758620689655,0.07758620689655173,0.05405405405405406,0.018018018018018018,0.04504504504504504,0.036036036036036036,0.05405405405405406,0.09009009009009009,0.0,0.036036036036036036,0.05405405405405406,0.07207207207207207,0.009009009009009009,0.018018018018018018,0.05405405405405406,0.08108108108108109,0.036036036036036036,0.13513513513513514,0.0990990990990991,0.05405405405405406,0.018018018018018018,0.036036036036036036
GDPa1-099,121,107,1.1308411214953271,0.0743801652892562,0.01652892561983471,0.04132231404958678,0.01652892561983471,0.05785123966942149,0.11570247933884298,0.01652892561983471,0.024793388429752067,0.008264462809917356,0.08264462809917356,0.01652892561983471,0.049586776859504134,0.03305785123966942,0.04132231404958678,0.08264462809917356,0.10743801652892562,0.06611570247933884,0.08264462809917356,0.04132231404958678,0.024793388429752067,0.056074766355140186,0.018691588785046728,0.037383177570093455,0.056074766355140186,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.0,0.009345794392523364,0.04672897196261682,0.08411214953271028,0.04672897196261682,0.1308411214953271,0.102803738317757,0.056074766355140186,0.018691588785046728,0.04672897196261682
GDPa1-103,117,111,1.054054054054054,0.05128205128205128,0.017094017094017096,0.03418803418803419,0.03418803418803419,0.02564102564102564,0.09401709401709402,0.0,0.05128205128205128,0.06837606837606838,0.05128205128205128,0.02564102564102564,0.017094017094017096,0.042735042735042736,0.05982905982905983,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.06837606837606838,0.05128205128205128,0.07692307692307693,0.05405405405405406,0.018018018018018018,0.04504504504504504,0.018018018018018018,0.018018018018018018,0.13513513513513514,0.009009009009009009,0.036036036036036036,0.036036036036036036,0.09009009009009009,0.0,0.018018018018018018,0.06306306306306306,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.07207207207207207,0.018018018018018018,0.04504504504504504
GDPa1-105,122,112,1.0892857142857142,0.07377049180327869,0.01639344262295082,0.05737704918032787,0.040983606557377046,0.02459016393442623,0.09016393442622951,0.00819672131147541,0.02459016393442623,0.06557377049180328,0.04918032786885246,0.01639344262295082,0.02459016393442623,0.03278688524590164,0.05737704918032787,0.02459016393442623,0.10655737704918032,0.09836065573770492,0.07377049180327869,0.03278688524590164,0.08196721311475409,0.044642857142857144,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.026785714285714284,0.08035714285714286,0.0,0.03571428571428571,0.05357142857142857,0.08035714285714286,0.017857142857142856,0.026785714285714284,0.03571428571428571,0.08035714285714286,0.03571428571428571,0.14285714285714285,0.08035714285714286,0.0625,0.017857142857142856,0.08035714285714286
GDPa1-107,120,106,1.1320754716981132,0.075,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.008333333333333333,0.016666666666666666,0.058333333333333334,0.041666666666666664,0.025,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.125,0.09166666666666666,0.09166666666666666,0.025,0.075,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.02830188679245283,0.04716981132075472,0.08490566037735849,0.009433962264150943,0.05660377358490566,0.04716981132075472,0.07547169811320754,0.009433962264150943,0.0660377358490566,0.05660377358490566,0.08490566037735849,0.03773584905660377,0.12264150943396226,0.10377358490566038,0.02830188679245283,0.009433962264150943,0.04716981132075472
GDPa1-108,124,107,1.158878504672897,0.08064516129032258,0.016129032258064516,0.04032258064516129,0.03225806451612903,0.03225806451612903,0.13709677419354838,0.008064516129032258,0.024193548387096774,0.024193548387096774,0.07258064516129033,0.016129032258064516,0.04032258064516129,0.024193548387096774,0.03225806451612903,0.06451612903225806,0.12096774193548387,0.056451612903225805,0.07258064516129033,0.03225806451612903,0.07258064516129033,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.08411214953271028,0.0,0.04672897196261682,0.028037383177570093,0.09345794392523364,0.0,0.018691588785046728,0.06542056074766354,0.06542056074766354,0.056074766355140186,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.04672897196261682
GDPa1-109,121,111,1.09009009009009,0.04132231404958678,0.01652892561983471,0.05785123966942149,0.03305785123966942,0.049586776859504134,0.12396694214876033,0.0,0.024793388429752067,0.04132231404958678,0.0743801652892562,0.01652892561983471,0.04132231404958678,0.024793388429752067,0.04132231404958678,0.05785123966942149,0.11570247933884298,0.0743801652892562,0.08264462809917356,0.03305785123966942,0.049586776859504134,0.04504504504504504,0.018018018018018018,0.04504504504504504,0.07207207207207207,0.07207207207207207,0.08108108108108109,0.009009009009009009,0.05405405405405406,0.06306306306306306,0.04504504504504504,0.009009009009009009,0.02702702702702703,0.05405405405405406,0.07207207207207207,0.018018018018018018,0.12612612612612611,0.0990990990990991,0.06306306306306306,0.009009009009009009,0.018018018018018018
GDPa1-111,121,112,1.0803571428571428,0.0743801652892562,0.01652892561983471,0.01652892561983471,0.049586776859504134,0.024793388429752067,0.11570247933884298,0.008264462809917356,0.024793388429752067,0.04132231404958678,0.04132231404958678,0.01652892561983471,0.04132231404958678,0.024793388429752067,0.049586776859504134,0.05785123966942149,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.04132231404958678,0.08264462809917356,0.03571428571428571,0.017857142857142856,0.044642857142857144,0.017857142857142856,0.05357142857142857,0.09821428571428571,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.08035714285714286,0.0,0.026785714285714284,0.05357142857142857,0.07142857142857142,0.03571428571428571,0.15178571428571427,0.09821428571428571,0.05357142857142857,0.008928571428571428,0.05357142857142857
GDPa1-112,119,108,1.1018518518518519,0.07563025210084033,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.10084033613445378,0.008403361344537815,0.03361344537815126,0.025210084033613446,0.05042016806722689,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.05042016806722689,0.08403361344537816,0.1092436974789916,0.058823529411764705,0.1092436974789916,0.025210084033613446,0.058823529411764705,0.08333333333333333,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.046296296296296294,0.07407407407407407,0.0,0.046296296296296294,0.027777777777777776,0.08333333333333333,0.0,0.018518518518518517,0.08333333333333333,0.06481481481481481,0.05555555555555555,0.1388888888888889,0.08333333333333333,0.037037037037037035,0.018518518518518517,0.046296296296296294
