antibody_id,vh_hydrophobic_surface_area,vh_hydrophobic_ratio,vh_hydrophobic_density,vh_max_hydrophobic_patch,vh_hydrophobic_clustering,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vl_hydrophobic_density,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_surface_curvature_mean,vh_surface_curvature_std,vh_surface_curvature_max,vh_surface_curvature_min,vh_high_curvature_regions,vl_surface_curvature_mean,vl_surface_curvature_std,vl_surface_curvature_max,vl_surface_curvature_min,vl_high_curvature_regions,vh_net_charge,vh_absolute_charge,vh_positive_charge_count,vh_negative_charge_count,vh_charge_ratio,vh_charge_density,vh_positive_charge_clustering,vh_negative_charge_clustering,vh_charge_separation,vl_net_charge,vl_absolute_charge,vl_positive_charge_count,vl_negative_charge_count,vl_charge_ratio,vl_charge_density,vl_positive_charge_clustering,vl_negative_charge_clustering,vl_charge_separation,full_hydrophobic_patches_count,full_hydrophobic_patches_density,full_beta_strand_prone_count,full_beta_strand_prone_density,full_aromatic_stacking_count,full_aromatic_stacking_density,full_charge_clusters_count,full_charge_clusters_density,vh_aggregation_risk_score,vh_hydrophobic_risk,vh_surface_risk,vh_electrostatic_risk,vh_motif_risk,vh_patch_risk,vl_aggregation_risk_score,vl_hydrophobic_risk,vl_surface_risk,vl_electrostatic_risk,vl_motif_risk,vl_patch_risk,combined_hydrophobic_area,combined_net_charge,combined_risk_score,vh_vl_charge_balance,vh_vl_hydrophobic_balance,extraction_success
P907-A14-khaki-cadet-37ddd,120.6,0.3162393162393162,1.0307692307692307,2,0.24161073825503354,105.3,0.29906542056074764,0.9841121495327102,3,0.22794117647058826,0.6076923076923078,0.6021902822984397,2.5,0.0,13,0.6411214953271028,0.673108741409774,2.7,0.0,15,-2.0,2.0,14,15,0.875,0.017094017094017096,0.9129651860744299,0.9578947368421054,36.852380952380955,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.9855263157894737,37.416666666666664,0,0.0,0,0.0,2,0.008968609865470852,0,0.0,0.9756994018478629,0.07248322147651005,0.15192307692307694,0.4,0.15129310344827585,0.2,0.8800778211125749,0.06838235294117648,0.1602803738317757,0.2,0.15141509433962266,0.30000000000000004,225.89999999999998,-1.0,1.855777222960438,3.0,0.017173895678568585,True
P907-A14-khaki-goal-7976c,128.3,0.2903225806451613,1.0346774193548387,3,0.22580645161290322,108.2,0.2909090909090909,0.9836363636363636,4,0.22463768115942032,0.6330645161290321,0.6443265769570218,2.5,0.0,17,0.6431818181818182,0.6739799455044259,2.5,0.0,18,3.0,3.0,13,9,1.3,0.024193548387096774,1.1332825590251332,1.1851851851851853,38.64102564102564,-1.5,1.5,7,8,0.7777777777777778,0.013636363636363636,0.9924812030075187,2.40625,32.75,0,0.0,0,0.0,3,0.012875536480686695,0,0.0,1.428447088906373,0.06774193548387096,0.15826612903225803,0.6000000000000001,0.3024390243902439,0.30000000000000004,1.0795629056822715,0.06739130434782609,0.16079545454545455,0.30000000000000004,0.1513761467889908,0.4,236.5,1.5,2.5080099945886447,4.5,0.0005865102639295849,True
P907-A14-late-coffee-b8f3d,117.9,0.32142857142857145,1.0526785714285716,5,0.24475524475524477,101.89999999999999,0.28703703703703703,0.9435185185185184,3,0.2222222222222222,0.690625,0.6240182020725494,2.5,0.0,15,0.7226851851851854,0.6971298386977447,2.6,0.0,19,1.5,1.5,10,8,1.1111111111111112,0.013392857142857142,1.2,1.0208333333333335,31.75,1.5,1.5,10,8,1.1111111111111112,0.013888888888888888,0.9818181818181819,0.84375,37.175,0,0.0,1,0.0045871559633027525,2,0.0091324200913242,0,0.0,1.197434174777925,0.07342657342657342,0.17265625,0.30000000000000004,0.15135135135135133,0.5,1.1501549264614643,0.06666666666666667,0.18067129629629636,0.30000000000000004,0.3028169634985012,0.30000000000000004,219.8,3.0,2.3475891012393895,0.0,0.03439153439153442,True
P907-A14-linear-hadron-ab9f7,134.7,0.3,1.036153846153846,3,0.23170731707317072,94.6,0.2545454545454545,0.86,3,0.2030075187969925,0.591923076923077,0.615717337937374,2.6,0.0,14,0.6995454545454547,0.6843874319599924,2.5,0.0,20,3.5,3.5,14,10,1.2727272727272727,0.026923076923076925,1.117724867724868,1.125,32.642857142857146,-1.5,1.5,9,10,0.8181818181818182,0.013636363636363636,1.0080183276059564,0.99,30.9,0,0.0,0,0.0,4,0.016736401673640166,0,0.0,1.6709813364457438,0.06951219512195121,0.14798076923076925,0.7000000000000001,0.45348837209302323,0.30000000000000004,0.9871647660644524,0.06090225563909775,0.17488636363636367,0.30000000000000004,0.1513761467889908,0.30000000000000004,229.29999999999998,2.0,2.6581461025101962,5.0,0.04545454545454547,True
P907-A14-massive-bocaccio-47a3c,127.5,0.3089430894308943,1.0365853658536586,2,0.2371794871794872,109.4,0.3018867924528302,1.0320754716981133,3,0.2296296296296296,0.7081300813008131,0.6523993858738766,2.7,0.0,17,0.6452830188679246,0.6737857107799659,2.7,0.0,15,0.0,0.0,11,11,0.9166666666666666,0.0,0.9639498432601881,0.9318181818181818,40.421487603305785,1.0,1.0,7,6,1.0,0.009433962264150943,0.9984301412872841,0.8103975535168196,41.142857142857146,0,0.0,0,0.0,2,0.008771929824561403,0,0.0,0.5994158746757707,0.07115384615384615,0.17703252032520328,0.0,0.1512295081967213,0.2,0.8816382150344415,0.06888888888888887,0.16132075471698115,0.2,0.1514285714285714,0.30000000000000004,236.9,1.0,1.4810540897102122,1.0,0.007056296978064147,True
P907-A14-meek-buck-dae99,117.5,0.3153153153153153,1.0585585585585586,3,0.2411347517730497,94.1,0.24545454545454545,0.8554545454545454,3,0.19402985074626863,0.635135135135135,0.6284040486861633,2.5,0.0,14,0.5995454545454547,0.6451390073797857,2.4,0.0,16,-1.0,1.0,7,8,0.7777777777777778,0.009009009009009009,1.2857142857142856,1.2140625,23.910714285714285,-0.5,0.5,10,10,0.9090909090909091,0.004545454545454545,0.9252336448598131,1.1647058823529413,34.38,0,0.0,0,0.0,4,0.01818181818181818,0,0.0,1.1852151184066078,0.0723404255319149,0.15878378378378374,0.2,0.4540909090909091,0.30000000000000004,0.7594714656492352,0.05820895522388059,0.14988636363636368,0.1,0.1513761467889908,0.30000000000000004,211.6,-1.5,1.944686584055843,0.5,0.06986076986076986,True
P907-A14-messy-right-8c58c,119.4,0.32142857142857145,1.0660714285714286,3,0.24475524475524477,107.0,0.29245283018867924,1.009433962264151,4,0.22727272727272727,0.6629464285714286,0.615199790998329,2.5,0.0,15,0.6424528301886794,0.6611807781234377,2.4,0.0,17,-1.5,1.5,10,11,0.8333333333333334,0.013392857142857142,1.309090909090909,0.9341117597998332,29.636363636363637,-1.0,1.0,9,10,0.8181818181818182,0.009433962264150943,1.1632373113854597,0.973469387755102,32.24444444444445,0,0.0,0,0.0,3,0.013824884792626729,0,0.0,0.990514531920782,0.07342657342657342,0.16573660714285715,0.30000000000000004,0.15135135135135133,0.30000000000000004,1.1316521685861307,0.06818181818181818,0.16061320754716985,0.2,0.3028571428571428,0.4,226.4,-2.5,2.122166700506913,0.5,0.028975741239892217,True
P907-A14-metallic-liquidation-6b34d,124.5,0.31746031746031744,0.9880952380952381,2,0.2422360248447205,99.5,0.2702702702702703,0.8963963963963963,4,0.21167883211678834,0.6484126984126984,0.613309280970429,2.5,0.0,15,0.6576576576576575,0.683235486233383,2.4,0.0,18,-3.0,3.0,10,13,0.7142857142857143,0.023809523809523808,1.1812500000000001,0.9304615384615385,44.93846153846154,1.0,1.0,8,6,1.1428571428571428,0.009009009009009009,1.3304794520547945,1.4453125,27.625,0,0.0,0,0.0,3,0.012711864406779662,0,0.0,1.3371739820565909,0.07267080745341616,0.1621031746031746,0.6000000000000001,0.3024,0.2,0.9792817004130873,0.0635036496350365,0.16441441441441437,0.2,0.15136363636363634,0.4,224.0,-2.0,2.316455682469678,4.0,0.04719004719004716,True
P907-A14-metallic-pole-64d63,127.7,0.325,1.0641666666666667,3,0.24675324675324678,100.7,0.3076923076923077,0.9682692307692308,3,0.2366412213740458,0.6766666666666665,0.6591324264179054,2.5,0.0,18,0.6822115384615385,0.6566932850548227,2.4,0.0,15,1.0,1.0,11,10,1.0,0.008333333333333333,1.1363636363636362,0.9310344827586207,38.06363636363636,-0.5,0.5,9,9,0.9,0.004807692307692308,1.1412894375857339,0.8328328328328328,37.123456790123456,0,0.0,0,0.0,4,0.017937219730941704,0,0.0,1.1969741532976828,0.07402597402597404,0.16916666666666663,0.2,0.45378151260504196,0.30000000000000004,0.79300156170721,0.07099236641221374,0.17055288461538462,0.1,0.15145631067961166,0.30000000000000004,228.4,0.5,1.989975715004893,1.5,0.0173076923076923,True
P907-A14-mild-chick-b8732,128.2,0.29770992366412213,0.9786259541984732,3,0.23030303030303031,108.5,0.3119266055045872,0.9954128440366973,3,0.23741007194244607,0.6610687022900763,0.6522506565302311,2.5,0.0,20,0.6834862385321102,0.6855673016123068,2.4,0.0,17,0.0,0.0,10,10,0.9090909090909091,0.0,1.254255319148936,0.9283464566929134,39.74,2.0,2.0,8,6,1.1428571428571428,0.01834862385321101,0.9732142857142857,0.8183183183183184,42.125,0,0.0,0,0.0,6,0.02510460251046025,0,0.0,1.290127315432659,0.06909090909090909,0.16526717557251908,0.0,0.7557692307692307,0.30000000000000004,1.0934834701046503,0.07122302158273382,0.17087155963302755,0.4,0.15138888888888888,0.30000000000000004,236.7,2.0,2.383610785537309,2.0,0.01421668184046504,True
P907-A14-mild-cider-93b9a,120.0,0.2905982905982906,1.0256410256410255,2,0.226027397260274,110.1,0.3119266055045872,1.010091743119266,3,0.23741007194244607,0.6329059829059829,0.6539545187001213,2.6,0.0,16,0.6545871559633031,0.659077103019775,2.4,0.0,16,3.5,3.5,9,5,1.5,0.029914529914529916,1.3333333333333333,0.9087378640776699,35.71111111111111,1.5,1.5,10,8,1.1111111111111112,0.013761467889908258,0.9810000000000001,0.8440265486725664,37.375,0,0.0,1,0.004464285714285714,5,0.022222222222222223,0,0.0,1.7312071286976813,0.06780821917808219,0.15822649572649572,0.7000000000000001,0.6051724137931034,0.2,1.137660568621327,0.07122302158273382,0.16364678899082577,0.30000000000000004,0.3027907580477674,0.30000000000000004,230.1,5.0,2.8688676973190086,2.0,0.021328314906296553,True
P907-A14-mild-territory-6277f,112.8,0.27419354838709675,0.9096774193548387,2,0.2156862745098039,113.4,0.30357142857142855,1.0125,3,0.23239436619718312,0.6649193548387097,0.6191819472650495,2.5,0.0,16,0.6794642857142856,0.6682718107253994,2.4,0.0,19,-2.5,2.5,12,14,0.8,0.020161290322580645,1.0524691358024691,0.9285714285714286,40.904761904761905,-2.0,2.0,8,9,0.8,0.017857142857142856,1.3243243243243243,1.3274074074074074,25.76388888888889,0,0.0,0,0.0,4,0.01702127659574468,0,0.0,1.3845942576479844,0.06470588235294117,0.16622983870967742,0.5,0.4536585365853658,0.2,1.0909357326390778,0.06971830985915493,0.1698660714285714,0.4,0.15135135135135133,0.30000000000000004,226.2,-4.5,2.475529990287062,0.5,0.029377880184331795,True
P907-A14-miniature-hill-eff2e,130.4,0.31932773109243695,1.0957983193277312,3,0.24342105263157895,117.7,0.3090909090909091,1.07,4,0.23571428571428574,0.6764705882352942,0.6653748400010151,2.5,0.0,17,0.7104545454545456,0.7058874316176075,2.5,0.0,20,3.0,3.0,12,7,1.5,0.025210084033613446,0.9323361823361822,0.9272727272727274,41.05952380952381,-1.5,1.5,7,8,0.7777777777777778,0.013636363636363636,1.2244897959183672,1.3006756756756757,26.625,1,0.004405286343612335,1,0.004405286343612335,4,0.017543859649122806,0,0.0,1.7472395734523827,0.07302631578947369,0.16911764705882354,0.6000000000000001,0.6050956106040852,0.30000000000000004,1.251092957755802,0.07071428571428572,0.1776136363636364,0.30000000000000004,0.30276503567787977,0.4,248.10000000000002,1.5,2.9983325312081845,4.5,0.010236822001527868,True
P907-A14-minty-mercury-75369,109.4,0.26717557251908397,0.835114503816794,2,0.21383647798742142,94.6,0.29245283018867924,0.8924528301886792,3,0.2222222222222222,0.6812977099236641,0.7122519891875528,2.7,0.0,21,0.7155660377358491,0.7233753171159508,2.4,0.0,18,1.5,1.5,11,9,1.1,0.011450381679389313,1.240530303030303,0.9952516619183286,43.494949494949495,1.5,1.5,9,7,1.125,0.014150943396226415,1.0469135802469136,0.9366715758468337,34.698412698412696,1,0.00425531914893617,0,0.0,5,0.0211864406779661,0,0.0,1.3390997000363554,0.06415094339622643,0.17032442748091603,0.30000000000000004,0.6046243291592128,0.2,1.1484153189577717,0.06666666666666667,0.1788915094339623,0.30000000000000004,0.3028571428571428,0.30000000000000004,204.0,3.0,2.4875150189941273,0.0,0.025277257669595266,True
P907-A14-national-dataset-d6941,143.4,0.36065573770491804,1.1754098360655738,3,0.2670807453416149,113.0,0.3055555555555556,1.0462962962962963,5,0.23529411764705882,0.7094262295081967,0.6390416738768742,2.6,0.0,17,0.6166666666666667,0.6257587986389597,2.4,0.0,15,1.5,1.5,14,12,1.0769230769230769,0.012295081967213115,0.9937343358395988,1.0166666666666666,39.273809523809526,-3.0,3.0,7,10,0.6363636363636364,0.027777777777777776,1.157142857142857,1.002061855670103,33.42857142857143,0,0.0,1,0.0043859649122807015,2,0.008733624454148471,0,0.0,1.159960119822509,0.08012422360248447,0.17735655737704917,0.30000000000000004,0.3024793388429752,0.30000000000000004,1.4761699963004071,0.07058823529411765,0.15416666666666667,0.6000000000000001,0.15141509433962266,0.5,256.4,-1.5,2.6361301161229163,4.5,0.055100182149362464,True
P907-A14-navy-channel-87ace,131.7,0.33043478260869563,1.1452173913043477,3,0.25,111.5,0.32407407407407407,1.0324074074074074,3,0.2446043165467626,0.7113043478260871,0.6359539520370411,2.5,0.0,16,0.6898148148148148,0.6572867651431702,2.6,0.0,15,0.0,0.0,12,11,1.0,0.0,1.1335125448028676,0.9334415584415585,36.40909090909091,1.0,1.0,11,10,1.0,0.009259259259259259,0.9818181818181818,0.8526315789473685,38.163636363636364,0,0.0,1,0.004524886877828055,4,0.018018018018018018,0,0.0,0.8554576659038902,0.075,0.17782608695652177,0.0,0.3026315789473684,0.30000000000000004,1.2000538313251121,0.07338129496402877,0.1724537037037037,0.2,0.4542188326573796,0.30000000000000004,243.2,1.0,2.055511497229002,1.0,0.006360708534621562,True
P907-A14-nearest-interference-9055c,99.8,0.2719298245614035,0.875438596491228,2,0.2142857142857143,90.9,0.25688073394495414,0.8339449541284404,3,0.2030075187969925,0.6557017543859649,0.6350769663236235,2.5,0.0,15,0.6555045871559634,0.6759749822178795,2.4,0.0,18,-0.5,0.5,10,10,0.9090909090909091,0.0043859649122807015,1.08,0.9327272727272728,36.6,1.5,1.5,10,8,1.1111111111111112,0.013761467889908258,1.1819277108433737,1.1921875,29.075,0,0.0,0,0.0,2,0.009009009009009009,0,0.0,0.6795385865105241,0.0642857142857143,0.16392543859649122,0.1,0.15132743362831858,0.2,0.9761672913169775,0.06090225563909775,0.16387614678899085,0.30000000000000004,0.15138888888888888,0.30000000000000004,190.7,1.0,1.6557058778275016,2.0,0.015049090616449379,True
P907-A14-obvious-character-128dd,128.0,0.325,1.0666666666666667,2,0.24675324675324678,107.5,0.29906542056074764,1.0046728971962617,4,0.2296296296296296,0.6995833333333333,0.6431852970869972,2.5,0.0,20,0.685981308411215,0.6550591894681727,2.5,0.0,18,0.5,0.5,10,9,1.0,0.004166666666666667,1.227272727272727,0.927536231884058,34.077777777777776,-1.0,1.0,10,10,0.9090909090909091,0.009345794392523364,0.9927835051546391,1.2671052631578945,31.34,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,0.8514428157626686,0.07402597402597404,0.17489583333333333,0.1,0.3025210084033613,0.2,0.9917993103313153,0.06888888888888887,0.17149532710280374,0.2,0.15141509433962266,0.4,235.5,-0.5,1.8432421260939837,1.5,0.02593457943925237,True
P907-A14-plain-trombone-db73c,137.5,0.3565217391304348,1.1956521739130435,4,0.26490066225165565,98.4,0.26605504587155965,0.9027522935779817,3,0.208955223880597,0.6208695652173912,0.5680624050491686,2.5,0.0,14,0.6940366972477064,0.7054741645293963,2.5,0.0,20,3.0,3.0,12,9,1.2,0.02608695652173913,1.0648148148148149,0.9735449735449736,35.01851851851852,0.5,0.5,8,7,1.0,0.0045871559633027525,0.9170673076923077,1.987841945288754,39.375,0,0.0,0,0.0,3,0.013452914798206279,0,0.0,1.5373191689272132,0.07947019867549669,0.1552173913043478,0.6000000000000001,0.3026315789473684,0.4,0.7875846303649947,0.0626865671641791,0.1735091743119266,0.1,0.15138888888888888,0.30000000000000004,235.9,3.5,2.324903799292208,2.5,0.09046669325887513,True
P907-A14-pointed-bud-b2840,140.9,0.3360655737704918,1.1549180327868853,3,0.2531645569620253,111.7,0.3177570093457944,1.04392523364486,3,0.2391304347826087,0.7094262295081967,0.6611072420882418,2.5,0.0,19,0.6542056074766358,0.6517095238831162,2.4,0.0,15,2.5,2.5,13,10,1.1818181818181819,0.020491803278688523,1.1375291375291376,0.9305084745762712,36.176923076923075,1.0,1.0,8,7,1.0,0.009345794392523364,0.9752604166666667,0.9756838905775077,35.69642857142857,0,0.0,0,0.0,3,0.013157894736842105,0,0.0,1.355785263308632,0.07594936708860758,0.17735655737704917,0.5,0.3024793388429752,0.30000000000000004,0.8867056266435642,0.07173913043478261,0.16355140186915895,0.2,0.15141509433962266,0.30000000000000004,252.60000000000002,3.5,2.2424908899521965,1.5,0.018308564424697416,True
P907-A14-random-borzoi-de6fb,131.7,0.34146341463414637,1.070731707317073,3,0.25625000000000003,111.4,0.308411214953271,1.0411214953271029,3,0.23529411764705882,0.6686991869918699,0.6566853936699838,2.5,0.0,19,0.6102803738317757,0.6327413402279838,2.4,0.0,15,1.5,1.5,11,9,1.1,0.012195121951219513,1.1895551257253385,0.9265536723163842,34.93939393939394,4.0,4.0,9,5,1.5,0.037383177570093455,0.9805269186712486,1.0070588235294118,39.86666666666667,0,0.0,0,0.0,5,0.021834061135371178,0,0.0,1.4489678295348527,0.07687500000000001,0.16717479674796748,0.30000000000000004,0.6049180327868852,0.30000000000000004,1.4745734230916843,0.07058823529411765,0.15257009345794392,0.8,0.15141509433962266,0.30000000000000004,243.1,5.5,2.9235412526265367,2.5,0.03305219968087536,True
P907-A14-rectilinear-layout-04495,148.6,0.3464566929133858,1.1700787401574804,3,0.25903614457831325,102.2,0.29245283018867924,0.9641509433962264,3,0.22556390977443608,0.6736220472440945,0.6191442777570293,2.5,0.0,18,0.6367924528301888,0.652618162755324,2.4,0.0,16,-0.5,0.5,12,12,0.9230769230769231,0.003937007874015748,1.0211988304093569,0.9313333333333335,39.27777777777778,4.0,4.0,10,6,1.4285714285714286,0.03773584905660377,0.9835051546391752,0.8179012345679012,41.0,0,0.0,0,0.0,4,0.017241379310344827,0,0.0,1.0996877837559462,0.07771084337349397,0.16840551181102362,0.1,0.4535714285714285,0.30000000000000004,1.4782958575684495,0.06766917293233082,0.1591981132075472,0.8,0.1514285714285714,0.30000000000000004,250.8,3.5,2.577983641324396,4.5,0.054003862724706586,True
P907-A14-reduced-withdrawal-f4e86,124.9,0.3274336283185841,1.1053097345132743,3,0.24657534246575344,103.0,0.2777777777777778,0.9537037037037037,4,0.2164179104477612,0.6438053097345132,0.6406278979943201,2.5,0.0,16,0.6879629629629632,0.6974779423822228,2.5,0.0,19,1.5,1.5,11,9,1.1,0.01327433628318584,1.1542390194075587,0.9566137566137566,32.686868686868685,0.0,0.0,10,9,1.0,0.0,1.002061855670103,1.8113207547169812,34.3,0,0.0,0,0.0,3,0.013636363636363636,0,0.0,0.9862632158876401,0.07397260273972603,0.1609513274336283,0.30000000000000004,0.1513392857142857,0.30000000000000004,0.9397198521928262,0.06492537313432836,0.1719907407407408,0.0,0.302803738317757,0.4,227.9,1.5,1.9259830680804662,1.5,0.04965585054080629,True
P907-A14-regional-tray-5f973,144.3,0.3467741935483871,1.163709677419355,3,0.25925925925925924,95.9,0.2641509433962264,0.9047169811320755,4,0.20930232558139536,0.6278225806451614,0.6291732420584751,2.5,0.0,16,0.6764150943396227,0.6969680817239569,2.4,0.0,19,2.5,2.5,12,9,1.2,0.020161290322580645,1.184027777777778,0.9668615984405459,35.43518518518518,-2.0,2.0,7,9,0.7,0.018867924528301886,1.10801393728223,0.9814814814814815,31.317460317460316,1,0.0043859649122807015,0,0.0,3,0.013100436681222707,0,0.0,1.4884019555260333,0.07777777777777777,0.15695564516129035,0.5,0.45366853258696516,0.30000000000000004,1.1833230426878956,0.06279069767441861,0.16910377358490566,0.4,0.1514285714285714,0.4,240.20000000000002,0.5,2.6717249982139286,4.5,0.08262325015216071,True
P907-A14-rigid-product-5d155,127.8,0.2868217054263566,0.9906976744186047,3,0.2236024844720497,108.2,0.3119266055045872,0.9926605504587156,3,0.23741007194244607,0.7096899224806202,0.7023238701486758,2.9000000000000004,0.0,21,0.6637614678899084,0.6751782489632457,2.4,0.0,16,2.5,2.5,11,8,1.2222222222222223,0.01937984496124031,1.0758965804837364,0.9565677966101694,39.92045454545455,2.5,2.5,9,6,1.2857142857142858,0.022935779816513763,0.978675645342312,0.8183183183183184,42.074074074074076,0,0.0,1,0.00423728813559322,5,0.02109704641350211,0,0.0,1.8003718283239747,0.0670807453416149,0.17742248062015506,0.5,0.7558686023622047,0.30000000000000004,1.1885522774440997,0.07122302158273382,0.1659403669724771,0.5,0.15138888888888888,0.30000000000000004,236.0,5.0,2.988924105768074,0.0,0.025104900078230574,True
P907-A14-rowdy-restaurant-852e1,120.3,0.26153846153846155,0.9253846153846154,2,0.20754716981132074,103.3,0.2702702702702703,0.9306306306306306,3,0.21167883211678834,0.6076923076923076,0.6458882237919623,2.6,0.0,17,0.7279279279279279,0.7393899568692626,2.5,0.0,22,0.0,0.0,10,10,0.9090909090909091,0.0,0.9915254237288136,0.9669421487603306,40.92,1.0,1.0,7,6,1.0,0.009009009009009009,0.9910714285714286,1.9680851063829787,28.761904761904763,1,0.0041841004184100415,0,0.0,6,0.025,0,0.0,1.3211730563548452,0.06226415094339622,0.1519230769230769,0.0,0.9069858284883721,0.2,0.8968492679806549,0.0635036496350365,0.18198198198198198,0.2,0.15136363636363634,0.30000000000000004,223.6,1.0,2.2180223243355,1.0,0.008731808731808732,True
P907-A14-rubbery-disk-fc338,141.6,0.3474576271186441,1.2,4,0.2597402597402597,111.5,0.308411214953271,1.0420560747663552,3,0.23529411764705882,0.6927966101694916,0.6433583570466225,2.5,0.0,18,0.6345794392523365,0.6422947766703411,2.4,0.0,15,-0.5,0.5,12,11,1.0,0.00423728813559322,1.0301587301587303,0.9752066115702479,32.49242424242424,3.0,3.0,10,7,1.25,0.028037383177570093,0.9826530612244897,0.8337662337662338,40.94285714285714,0,0.0,0,0.0,1,0.004464285714285714,0,0.0,0.7511212304644508,0.0779220779220779,0.1731991525423729,0.1,0.0,0.4,1.2806481894468247,0.07058823529411765,0.15864485981308413,0.6000000000000001,0.15141509433962266,0.30000000000000004,253.1,2.5,2.0317694199112752,3.5,0.03904641216537308,True
P907-A14-salty-developer-1a97c,121.5,0.2777777777777778,0.9642857142857143,2,0.21656050955414013,107.0,0.2882882882882883,0.963963963963964,3,0.22302158273381292,0.6825396825396826,0.6743402849110139,2.9000000000000004,0.0,19,0.7180180180180179,0.6993495302358591,2.5,0.0,22,3.0,3.0,13,9,1.3,0.023809523809523808,1.0769230769230769,0.9572649572649573,38.82905982905983,-2.0,2.0,8,9,0.8,0.018018018018018018,0.9910714285714286,1.3333333333333335,31.319444444444443,0,0.0,0,0.0,6,0.025423728813559324,0,0.0,1.7916030735011628,0.06496815286624204,0.17063492063492064,0.6000000000000001,0.756,0.2,1.0977746156882848,0.06690647482014388,0.17950450450450448,0.4,0.15136363636363634,0.30000000000000004,228.5,1.0,2.8893776891894474,5.0,0.010510510510510496,True
P907-A14-salty-flunky-7a230,142.9,0.3384615384615385,1.0992307692307692,4,0.25443786982248523,102.2,0.2803738317757009,0.9551401869158879,4,0.21804511278195488,0.6165384615384616,0.6097726077285652,2.5,0.0,15,0.633644859813084,0.6659886790362278,2.4,0.0,17,6.5,6.5,15,8,1.6666666666666667,0.05,0.9479166666666666,0.9558823529411765,37.74166666666667,-3.0,3.0,7,10,0.6363636363636364,0.028037383177570093,1.0078492935635794,0.9927835051546391,32.98571428571429,0,0.0,0,0.0,6,0.025423728813559324,0,0.0,2.686279929819733,0.07633136094674557,0.1541346153846154,1.3,0.7558139534883721,0.4,1.3752398431274804,0.06541353383458647,0.158411214953271,0.6000000000000001,0.15141509433962266,0.4,245.10000000000002,3.5,4.0615197729472134,9.5,0.05808770668583757,True
P907-A14-salty-sledder-a9417,117.4,0.29914529914529914,1.0034188034188034,2,0.2312925170068027,105.1,0.2909090909090909,0.9554545454545454,3,0.22463768115942032,0.6615384615384616,0.6700996422712014,2.9000000000000004,0.0,16,0.7327272727272728,0.7386854529142343,2.6,0.0,21,3.0,3.0,8,5,1.3333333333333333,0.02564102564102564,1.1008064516129032,0.9087378640776699,40.325,2.0,2.0,8,6,1.1428571428571428,0.01818181818181818,1.0026041666666667,1.9503546099290778,30.708333333333332,0,0.0,0,0.0,5,0.022123893805309734,0,0.0,1.6399447842797596,0.0693877551020408,0.1653846153846154,0.6000000000000001,0.6051724137931034,0.2,1.1019492693186352,0.06739130434782609,0.1831818181818182,0.4,0.1513761467889908,0.30000000000000004,222.5,5.0,2.741894053598395,1.0,0.008236208236208242,True
P907-A14-selfish-bungalow-dd3f4,116.1,0.3157894736842105,1.018421052631579,3,0.24137931034482762,109.8,0.2767857142857143,0.9803571428571428,3,0.21582733812949642,0.6017543859649124,0.5986801940614581,2.5,0.0,13,0.6825892857142858,0.6876366689296264,2.4,0.0,18,2.0,2.0,11,9,1.1,0.017543859649122806,1.0061782877316856,0.9743589743589743,34.82828282828283,2.5,2.5,12,9,1.2,0.022321428571428572,1.0370370370370372,0.8509021842355176,32.7037037037037,0,0.0,0,0.0,4,0.017777777777777778,0,0.0,1.2255072568513135,0.07241379310344828,0.1504385964912281,0.4,0.30265486725663715,0.30000000000000004,1.338098225570123,0.06474820143884892,0.17064732142857145,0.5,0.30270270270270266,0.30000000000000004,225.89999999999998,4.5,2.5636054824214365,0.5,0.03900375939849621,True
P907-A14-sharp-quanta-4ca51,115.5,0.29838709677419356,0.9314516129032258,4,0.23076923076923073,104.9,0.2962962962962963,0.9712962962962963,3,0.22794117647058826,0.7479838709677421,0.7247746922862056,2.6,0.0,23,0.6944444444444444,0.6843262885026429,2.5,0.0,18,4.5,4.5,14,7,1.75,0.036290322580645164,1.028061224489796,1.6870748299319729,28.602040816326532,-1.0,1.0,8,9,0.8,0.009259259259259259,1.0384615384615385,0.8495575221238938,42.791666666666664,0,0.0,0,0.0,3,0.012987012987012988,0,0.0,1.858665761362949,0.06923076923076922,0.18699596774193553,0.9,0.3024390243902439,0.4,0.8933953332111662,0.06838235294117648,0.1736111111111111,0.2,0.1514018691588785,0.30000000000000004,220.4,3.5,2.752061094574115,5.5,0.002090800477897281,True
P907-A14-shrewd-data-9aba8,121.2,0.29310344827586204,1.0448275862068965,2,0.2275862068965517,98.7,0.2803738317757009,0.9224299065420561,3,0.21804511278195488,0.6422413793103449,0.6290593500409637,2.6,0.0,15,0.6084112149532712,0.6301047969991401,2.4,0.0,14,2.0,2.0,10,8,1.1111111111111112,0.017241379310344827,1.0875000000000001,0.9666666666666667,37.0,5.0,5.0,10,5,1.6666666666666667,0.04672897196261682,0.9826530612244897,1.0070588235294118,38.9,0,0.0,0,0.0,2,0.009009009009009009,0,0.0,0.9801405547226387,0.0682758620689655,0.16056034482758622,0.4,0.15130434782608695,0.2,1.668931431912527,0.06541353383458647,0.1521028037383178,1.0,0.15141509433962266,0.30000000000000004,219.9,7.0,2.6490719866351657,3.0,0.012729616500161134,True
