antibody_id,vh_length,hc_length,vl_length,lc_length,vh_hc_length_ratio,vl_lc_length_ratio,hc_lc_length_ratio,vh_aa_A,vh_aa_C,vh_aa_D,vh_aa_E,vh_aa_F,vh_aa_G,vh_aa_H,vh_aa_I,vh_aa_K,vh_aa_L,vh_aa_M,vh_aa_N,vh_aa_P,vh_aa_Q,vh_aa_R,vh_aa_S,vh_aa_T,vh_aa_V,vh_aa_W,vh_aa_Y,hc_aa_A,hc_aa_C,hc_aa_D,hc_aa_E,hc_aa_F,hc_aa_G,hc_aa_H,hc_aa_I,hc_aa_K,hc_aa_L,hc_aa_M,hc_aa_N,hc_aa_P,hc_aa_Q,hc_aa_R,hc_aa_S,hc_aa_T,hc_aa_V,hc_aa_W,hc_aa_Y,vl_aa_A,vl_aa_C,vl_aa_D,vl_aa_E,vl_aa_F,vl_aa_G,vl_aa_H,vl_aa_I,vl_aa_K,vl_aa_L,vl_aa_M,vl_aa_N,vl_aa_P,vl_aa_Q,vl_aa_R,vl_aa_S,vl_aa_T,vl_aa_V,vl_aa_W,vl_aa_Y,lc_aa_A,lc_aa_C,lc_aa_D,lc_aa_E,lc_aa_F,lc_aa_G,lc_aa_H,lc_aa_I,lc_aa_K,lc_aa_L,lc_aa_M,lc_aa_N,lc_aa_P,lc_aa_Q,lc_aa_R,lc_aa_S,lc_aa_T,lc_aa_V,lc_aa_W,lc_aa_Y
GDPa1-125,123,470,107,232,0.26170212765957446,0.46120689655172414,2.0258620689655173,0.06504065040650407,0.016260162601626018,0.04065040650406504,0.056910569105691054,0.056910569105691054,0.08130081300813008,0.016260162601626018,0.008130081300813009,0.04065040650406504,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04065040650406504,0.032520325203252036,0.13008130081300814,0.0975609756097561,0.08130081300813008,0.04065040650406504,0.07317073170731707,0.053304904051172705,0.0255863539445629,0.03624733475479744,0.053304904051172705,0.04051172707889126,0.06183368869936034,0.023454157782515993,0.014925373134328358,0.06823027718550106,0.07462686567164178,0.014925373134328358,0.03837953091684435,0.07249466950959488,0.03411513859275053,0.0255863539445629,0.11727078891257996,0.08102345415778252,0.09594882729211088,0.023454157782515993,0.04477611940298507,0.06542056074766354,0.018691588785046728,0.009345794392523364,0.056074766355140186,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.07476635514018691,0.028037383177570093,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.07476635514018691,0.037383177570093455,0.1588785046728972,0.09345794392523364,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.07792207792207792,0.025974025974025976,0.025974025974025976,0.05627705627705628,0.04329004329004329,0.06493506493506493,0.012987012987012988,0.04329004329004329,0.047619047619047616,0.07792207792207792,0.008658008658008658,0.025974025974025976,0.047619047619047616,0.06060606060606061,0.03896103896103896,0.14285714285714285,0.07792207792207792,0.06060606060606061,0.021645021645021644,0.03896103896103896
GDPa1-126,116,463,111,236,0.2505399568034557,0.4703389830508475,1.9618644067796611,0.07758620689655173,0.017241379310344827,0.034482758620689655,0.04310344827586207,0.017241379310344827,0.10344827586206896,0.008620689655172414,0.02586206896551724,0.0603448275862069,0.04310344827586207,0.02586206896551724,0.034482758620689655,0.034482758620689655,0.0603448275862069,0.034482758620689655,0.10344827586206896,0.08620689655172414,0.07758620689655173,0.02586206896551724,0.08620689655172414,0.05627705627705628,0.025974025974025976,0.03463203463203463,0.049783549783549784,0.030303030303030304,0.0670995670995671,0.021645021645021644,0.01948051948051948,0.0735930735930736,0.0735930735930736,0.015151515151515152,0.04112554112554113,0.07575757575757576,0.03896103896103896,0.025974025974025976,0.11038961038961038,0.07792207792207792,0.09523809523809523,0.01948051948051948,0.047619047619047616,0.05405405405405406,0.018018018018018018,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.09009009009009009,0.0,0.05405405405405406,0.05405405405405406,0.04504504504504504,0.018018018018018018,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.15315315315315314,0.08108108108108109,0.05405405405405406,0.018018018018018018,0.036036036036036036,0.07234042553191489,0.02553191489361702,0.04680851063829787,0.0425531914893617,0.05106382978723404,0.06382978723404255,0.00851063829787234,0.03404255319148936,0.059574468085106386,0.07234042553191489,0.01276595744680851,0.03404255319148936,0.04680851063829787,0.06382978723404255,0.03404255319148936,0.14042553191489363,0.07234042553191489,0.06808510638297872,0.01702127659574468,0.03404255319148936
GDPa1-128,120,467,104,229,0.2569593147751606,0.45414847161572053,2.039301310043668,0.06666666666666667,0.016666666666666666,0.05,0.03333333333333333,0.016666666666666666,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.058333333333333334,0.041666666666666664,0.025,0.041666666666666664,0.041666666666666664,0.06666666666666667,0.016666666666666666,0.125,0.08333333333333333,0.09166666666666666,0.03333333333333333,0.08333333333333333,0.0536480686695279,0.02575107296137339,0.03862660944206009,0.04721030042918455,0.030042918454935622,0.06223175965665236,0.02145922746781116,0.017167381974248927,0.07296137339055794,0.07296137339055794,0.015021459227467811,0.04291845493562232,0.07725321888412018,0.0407725321888412,0.02145922746781116,0.11587982832618025,0.07725321888412018,0.09871244635193133,0.02145922746781116,0.04721030042918455,0.0673076923076923,0.019230769230769232,0.019230769230769232,0.04807692307692308,0.019230769230769232,0.10576923076923077,0.019230769230769232,0.04807692307692308,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.038461538461538464,0.04807692307692308,0.16346153846153846,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.0673076923076923,0.07894736842105263,0.02631578947368421,0.03070175438596491,0.05263157894736842,0.03508771929824561,0.07017543859649122,0.017543859649122806,0.03070175438596491,0.05263157894736842,0.07017543859649122,0.021929824561403508,0.02631578947368421,0.04824561403508772,0.043859649122807015,0.043859649122807015,0.14473684210526316,0.07894736842105263,0.06140350877192982,0.017543859649122806,0.04824561403508772
GDPa1-129,118,465,112,237,0.2537634408602151,0.47257383966244726,1.9620253164556962,0.07627118644067797,0.01694915254237288,0.03389830508474576,0.025423728813559324,0.0423728813559322,0.11016949152542373,0.00847457627118644,0.025423728813559324,0.03389830508474576,0.06779661016949153,0.03389830508474576,0.025423728813559324,0.01694915254237288,0.05084745762711865,0.06779661016949153,0.1271186440677966,0.059322033898305086,0.0847457627118644,0.025423728813559324,0.06779661016949153,0.05603448275862069,0.02586206896551724,0.034482758620689655,0.04525862068965517,0.036637931034482756,0.06896551724137931,0.021551724137931036,0.01939655172413793,0.0668103448275862,0.07974137931034483,0.017241379310344827,0.03879310344827586,0.07112068965517242,0.036637931034482756,0.034482758620689655,0.11637931034482758,0.07112068965517242,0.09698275862068965,0.01939655172413793,0.04310344827586207,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.05357142857142857,0.09821428571428571,0.026785714285714284,0.0625,0.03571428571428571,0.05357142857142857,0.008928571428571428,0.017857142857142856,0.0625,0.07142857142857142,0.0625,0.13392857142857142,0.0625,0.08928571428571429,0.008928571428571428,0.03571428571428571,0.05508474576271186,0.025423728813559324,0.0423728813559322,0.046610169491525424,0.05084745762711865,0.06779661016949153,0.0211864406779661,0.038135593220338986,0.05084745762711865,0.07627118644067797,0.00847457627118644,0.029661016949152543,0.05084745762711865,0.059322033898305086,0.05084745762711865,0.13135593220338984,0.0635593220338983,0.0847457627118644,0.012711864406779662,0.03389830508474576
GDPa1-130,120,467,112,237,0.2569593147751606,0.47257383966244726,1.970464135021097,0.075,0.016666666666666666,0.041666666666666664,0.041666666666666664,0.025,0.11666666666666667,0.016666666666666666,0.03333333333333333,0.025,0.06666666666666667,0.016666666666666666,0.025,0.03333333333333333,0.05,0.06666666666666667,0.11666666666666667,0.058333333333333334,0.09166666666666666,0.025,0.058333333333333334,0.055793991416309016,0.02575107296137339,0.03648068669527897,0.04935622317596566,0.032188841201716736,0.07081545064377683,0.023605150214592276,0.02145922746781116,0.06437768240343347,0.07939914163090128,0.012875536480686695,0.03862660944206009,0.07510729613733906,0.03648068669527897,0.034334763948497854,0.11373390557939914,0.07081545064377683,0.09871244635193133,0.019313304721030045,0.0407725321888412,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.026785714285714284,0.03571428571428571,0.09821428571428571,0.0,0.044642857142857144,0.026785714285714284,0.08035714285714286,0.017857142857142856,0.026785714285714284,0.07142857142857142,0.0625,0.05357142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.008928571428571428,0.05357142857142857,0.0635593220338983,0.025423728813559324,0.046610169491525424,0.0423728813559322,0.0423728813559322,0.06779661016949153,0.00847457627118644,0.029661016949152543,0.046610169491525424,0.08898305084745763,0.012711864406779662,0.03389830508474576,0.05508474576271186,0.05508474576271186,0.046610169491525424,0.13559322033898305,0.06779661016949153,0.07627118644067797,0.012711864406779662,0.0423728813559322
GDPa1-132,120,467,113,238,0.2569593147751606,0.47478991596638653,1.9621848739495797,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.025,0.008333333333333333,0.09166666666666666,0.008333333333333333,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.025,0.016666666666666666,0.025,0.06666666666666667,0.058333333333333334,0.14166666666666666,0.1,0.08333333333333333,0.03333333333333333,0.08333333333333333,0.0536480686695279,0.02575107296137339,0.034334763948497854,0.045064377682403435,0.027896995708154508,0.06437768240343347,0.02145922746781116,0.017167381974248927,0.06866952789699571,0.07725321888412018,0.015021459227467811,0.03648068669527897,0.07296137339055794,0.0407725321888412,0.032188841201716736,0.12017167381974249,0.0815450643776824,0.09656652360515021,0.02145922746781116,0.04721030042918455,0.04424778761061947,0.017699115044247787,0.05309734513274336,0.035398230088495575,0.02654867256637168,0.07964601769911504,0.0,0.04424778761061947,0.05309734513274336,0.07964601769911504,0.008849557522123894,0.035398230088495575,0.05309734513274336,0.07964601769911504,0.02654867256637168,0.1415929203539823,0.07964601769911504,0.05309734513274336,0.017699115044247787,0.07079646017699115,0.06751054852320675,0.02531645569620253,0.046413502109704644,0.046413502109704644,0.0379746835443038,0.05907172995780591,0.008438818565400843,0.029535864978902954,0.05907172995780591,0.08860759493670886,0.008438818565400843,0.0379746835443038,0.046413502109704644,0.06329113924050633,0.03375527426160337,0.1350210970464135,0.07172995780590717,0.06751054852320675,0.016877637130801686,0.05063291139240506
GDPa1-136,119,466,113,238,0.2553648068669528,0.47478991596638653,1.9579831932773109,0.04201680672268908,0.01680672268907563,0.05042016806722689,0.01680672268907563,0.008403361344537815,0.07563025210084033,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.1092436974789916,0.025210084033613446,0.025210084033613446,0.06722689075630252,0.03361344537815126,0.058823529411764705,0.12605042016806722,0.12605042016806722,0.09243697478991597,0.03361344537815126,0.04201680672268908,0.047311827956989246,0.025806451612903226,0.03870967741935484,0.043010752688172046,0.02795698924731183,0.060215053763440864,0.021505376344086023,0.017204301075268817,0.06451612903225806,0.09032258064516129,0.015053763440860216,0.03870967741935484,0.08387096774193549,0.03225806451612903,0.03225806451612903,0.11612903225806452,0.08817204301075268,0.0989247311827957,0.021505376344086023,0.03655913978494624,0.05309734513274336,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.04424778761061947,0.09734513274336283,0.008849557522123894,0.04424778761061947,0.05309734513274336,0.08849557522123894,0.008849557522123894,0.04424778761061947,0.05309734513274336,0.07079646017699115,0.02654867256637168,0.13274336283185842,0.07079646017699115,0.05309734513274336,0.008849557522123894,0.04424778761061947,0.07172995780590717,0.02531645569620253,0.04219409282700422,0.046413502109704644,0.046413502109704644,0.06751054852320675,0.012658227848101266,0.029535864978902954,0.05907172995780591,0.09282700421940929,0.008438818565400843,0.04219409282700422,0.046413502109704644,0.05907172995780591,0.03375527426160337,0.1308016877637131,0.06751054852320675,0.06751054852320675,0.012658227848101266,0.0379746835443038
GDPa1-137,120,467,112,237,0.2569593147751606,0.47257383966244726,1.970464135021097,0.075,0.016666666666666666,0.05,0.025,0.058333333333333334,0.1,0.0,0.025,0.06666666666666667,0.058333333333333334,0.008333333333333333,0.041666666666666664,0.03333333333333333,0.075,0.025,0.11666666666666667,0.075,0.06666666666666667,0.041666666666666664,0.041666666666666664,0.055793991416309016,0.02575107296137339,0.03862660944206009,0.045064377682403435,0.0407725321888412,0.06652360515021459,0.019313304721030045,0.019313304721030045,0.07510729613733906,0.07725321888412018,0.01072961373390558,0.04291845493562232,0.07510729613733906,0.04291845493562232,0.023605150214592276,0.11373390557939914,0.07510729613733906,0.09227467811158799,0.023605150214592276,0.03648068669527897,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.026785714285714284,0.05357142857142857,0.08928571428571429,0.026785714285714284,0.044642857142857144,0.017857142857142856,0.08928571428571429,0.0,0.026785714285714284,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.15178571428571427,0.07142857142857142,0.07142857142857142,0.008928571428571428,0.026785714285714284,0.059322033898305086,0.025423728813559324,0.038135593220338986,0.0423728813559322,0.05084745762711865,0.0635593220338983,0.0211864406779661,0.029661016949152543,0.0423728813559322,0.09322033898305085,0.00423728813559322,0.03389830508474576,0.05508474576271186,0.059322033898305086,0.05508474576271186,0.13983050847457626,0.06779661016949153,0.07627118644067797,0.012711864406779662,0.029661016949152543
GDPa1-140,119,466,111,235,0.2553648068669528,0.4723404255319149,1.9829787234042553,0.06722689075630252,0.01680672268907563,0.03361344537815126,0.04201680672268908,0.03361344537815126,0.14285714285714285,0.008403361344537815,0.03361344537815126,0.008403361344537815,0.1092436974789916,0.025210084033613446,0.025210084033613446,0.01680672268907563,0.04201680672268908,0.06722689075630252,0.13445378151260504,0.05042016806722689,0.058823529411764705,0.025210084033613446,0.058823529411764705,0.053763440860215055,0.025806451612903226,0.034408602150537634,0.04946236559139785,0.034408602150537634,0.07741935483870968,0.021505376344086023,0.021505376344086023,0.060215053763440864,0.09032258064516129,0.015053763440860216,0.03870967741935484,0.07096774193548387,0.034408602150537634,0.034408602150537634,0.11827956989247312,0.06881720430107527,0.09032258064516129,0.01935483870967742,0.04086021505376344,0.07207207207207207,0.018018018018018018,0.036036036036036036,0.018018018018018018,0.018018018018018018,0.13513513513513514,0.0,0.05405405405405406,0.036036036036036036,0.08108108108108109,0.0,0.036036036036036036,0.06306306306306306,0.04504504504504504,0.036036036036036036,0.15315315315315314,0.07207207207207207,0.05405405405405406,0.018018018018018018,0.05405405405405406,0.09829059829059829,0.02564102564102564,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.08547008547008547,0.008547008547008548,0.03418803418803419,0.05128205128205128,0.0811965811965812,0.004273504273504274,0.029914529914529916,0.06837606837606838,0.042735042735042736,0.029914529914529916,0.14102564102564102,0.0811965811965812,0.0641025641025641,0.021367521367521368,0.042735042735042736
GDPa1-142,125,469,107,232,0.26652452025586354,0.46120689655172414,2.021551724137931,0.064,0.016,0.064,0.032,0.032,0.096,0.008,0.008,0.04,0.048,0.032,0.008,0.024,0.064,0.048,0.096,0.112,0.096,0.04,0.072,0.049145299145299144,0.02564102564102564,0.042735042735042736,0.05128205128205128,0.038461538461538464,0.06623931623931624,0.017094017094017096,0.01282051282051282,0.05982905982905983,0.07478632478632478,0.017094017094017096,0.03205128205128205,0.07051282051282051,0.042735042735042736,0.03418803418803419,0.11324786324786325,0.08333333333333333,0.10042735042735043,0.023504273504273504,0.04487179487179487,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.037383177570093455,0.12149532710280374,0.102803738317757,0.037383177570093455,0.009345794392523364,0.06542056074766354,0.07792207792207792,0.025974025974025976,0.03896103896103896,0.047619047619047616,0.04329004329004329,0.06493506493506493,0.017316017316017316,0.03463203463203463,0.06060606060606061,0.08225108225108226,0.008658008658008658,0.030303030303030304,0.047619047619047616,0.05194805194805195,0.03896103896103896,0.12554112554112554,0.08225108225108226,0.06060606060606061,0.012987012987012988,0.047619047619047616
GDPa1-143,119,466,112,237,0.2553648068669528,0.47257383966244726,1.9662447257383966,0.07563025210084033,0.01680672268907563,0.04201680672268908,0.05042016806722689,0.025210084033613446,0.09243697478991597,0.008403361344537815,0.025210084033613446,0.058823529411764705,0.058823529411764705,0.0,0.03361344537815126,0.025210084033613446,0.04201680672268908,0.03361344537815126,0.1092436974789916,0.09243697478991597,0.07563025210084033,0.03361344537815126,0.10084033613445378,0.05591397849462366,0.025806451612903226,0.03655913978494624,0.05161290322580645,0.03225806451612903,0.06451612903225806,0.021505376344086023,0.01935483870967742,0.07311827956989247,0.07741935483870968,0.008602150537634409,0.04086021505376344,0.07311827956989247,0.034408602150537634,0.025806451612903226,0.11182795698924732,0.07956989247311828,0.09462365591397849,0.021505376344086023,0.05161290322580645,0.05357142857142857,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.05357142857142857,0.05357142857142857,0.08928571428571429,0.008928571428571428,0.026785714285714284,0.044642857142857144,0.07142857142857142,0.05357142857142857,0.13392857142857142,0.08928571428571429,0.05357142857142857,0.017857142857142856,0.044642857142857144,0.07203389830508475,0.025423728813559324,0.0423728813559322,0.046610169491525424,0.0423728813559322,0.05508474576271186,0.00847457627118644,0.03389830508474576,0.059322033898305086,0.09322033898305085,0.00847457627118644,0.03389830508474576,0.0423728813559322,0.059322033898305086,0.046610169491525424,0.13135593220338984,0.07627118644067797,0.06779661016949153,0.01694915254237288,0.038135593220338986
GDPa1-144,120,467,106,231,0.2569593147751606,0.4588744588744589,2.0216450216450217,0.058333333333333334,0.016666666666666666,0.075,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.008333333333333333,0.03333333333333333,0.06666666666666667,0.08333333333333333,0.025,0.03333333333333333,0.05,0.041666666666666664,0.03333333333333333,0.08333333333333333,0.125,0.075,0.041666666666666664,0.03333333333333333,0.05150214592274678,0.02575107296137339,0.045064377682403435,0.04291845493562232,0.03648068669527897,0.055793991416309016,0.02145922746781116,0.02145922746781116,0.07510729613733906,0.08369098712446352,0.015021459227467811,0.0407725321888412,0.07939914163090128,0.034334763948497854,0.02575107296137339,0.10515021459227468,0.08798283261802575,0.0944206008583691,0.023605150214592276,0.034334763948497854,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.11320754716981132,0.009433962264150943,0.04716981132075472,0.05660377358490566,0.05660377358490566,0.018867924528301886,0.0,0.05660377358490566,0.05660377358490566,0.02830188679245283,0.1509433962264151,0.10377358490566038,0.04716981132075472,0.009433962264150943,0.05660377358490566,0.06956521739130435,0.02608695652173913,0.043478260869565216,0.0391304347826087,0.05217391304347826,0.07391304347826087,0.013043478260869565,0.030434782608695653,0.06086956521739131,0.0782608695652174,0.013043478260869565,0.021739130434782608,0.04782608695652174,0.05217391304347826,0.034782608695652174,0.1391304347826087,0.08260869565217391,0.06521739130434782,0.013043478260869565,0.043478260869565216
GDPa1-146,123,467,106,231,0.2633832976445396,0.4588744588744589,2.0216450216450217,0.08943089430894309,0.016260162601626018,0.04878048780487805,0.04065040650406504,0.016260162601626018,0.0975609756097561,0.008130081300813009,0.032520325203252036,0.056910569105691054,0.04065040650406504,0.024390243902439025,0.024390243902439025,0.032520325203252036,0.056910569105691054,0.04878048780487805,0.08943089430894309,0.07317073170731707,0.08943089430894309,0.024390243902439025,0.08943089430894309,0.055793991416309016,0.02575107296137339,0.03862660944206009,0.0536480686695279,0.034334763948497854,0.06652360515021459,0.017167381974248927,0.019313304721030045,0.06437768240343347,0.07296137339055794,0.015021459227467811,0.03648068669527897,0.07296137339055794,0.0407725321888412,0.034334763948497854,0.11158798283261803,0.07296137339055794,0.09871244635193133,0.019313304721030045,0.04935622317596566,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.02830188679245283,0.07547169811320754,0.009433962264150943,0.07547169811320754,0.04716981132075472,0.0660377358490566,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.08490566037735849,0.03773584905660377,0.12264150943396226,0.10377358490566038,0.02830188679245283,0.018867924528301886,0.0660377358490566,0.06956521739130435,0.02608695652173913,0.04782608695652174,0.0391304347826087,0.0391304347826087,0.05652173913043478,0.013043478260869565,0.043478260869565216,0.05652173913043478,0.08260869565217391,0.013043478260869565,0.030434782608695653,0.04782608695652174,0.06521739130434782,0.0391304347826087,0.12608695652173912,0.08260869565217391,0.05652173913043478,0.017391304347826087,0.04782608695652174
GDPa1-147,121,468,107,232,0.25854700854700857,0.46120689655172414,2.0172413793103448,0.03305785123966942,0.01652892561983471,0.04132231404958678,0.01652892561983471,0.024793388429752067,0.10743801652892562,0.0,0.04132231404958678,0.04132231404958678,0.06611570247933884,0.008264462809917356,0.024793388429752067,0.04132231404958678,0.05785123966942149,0.024793388429752067,0.15702479338842976,0.09090909090909091,0.09917355371900827,0.03305785123966942,0.0743801652892562,0.044967880085653104,0.02569593147751606,0.03640256959314775,0.042826552462526764,0.032119914346895075,0.06852248394004283,0.019271948608137045,0.023554603854389723,0.06852248394004283,0.07922912205567452,0.010706638115631691,0.03854389721627409,0.07708779443254818,0.03854389721627409,0.023554603854389723,0.12419700214132762,0.07922912205567452,0.1006423982869379,0.021413276231263382,0.044967880085653104,0.09345794392523364,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.056074766355140186,0.04672897196261682,0.14018691588785046,0.09345794392523364,0.028037383177570093,0.009345794392523364,0.056074766355140186,0.09090909090909091,0.025974025974025976,0.03463203463203463,0.05194805194805195,0.04329004329004329,0.06493506493506493,0.012987012987012988,0.030303030303030304,0.047619047619047616,0.09090909090909091,0.008658008658008658,0.025974025974025976,0.05194805194805195,0.05194805194805195,0.04329004329004329,0.1341991341991342,0.07792207792207792,0.05627705627705628,0.012987012987012988,0.04329004329004329
GDPa1-151,121,468,112,237,0.25854700854700857,0.47257383966244726,1.9746835443037976,0.049586776859504134,0.01652892561983471,0.03305785123966942,0.049586776859504134,0.024793388429752067,0.12396694214876033,0.008264462809917356,0.03305785123966942,0.049586776859504134,0.06611570247933884,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.04132231404958678,0.11570247933884298,0.08264462809917356,0.0743801652892562,0.024793388429752067,0.09917355371900827,0.04925053533190578,0.02569593147751606,0.034261241970021415,0.05139186295503212,0.032119914346895075,0.0728051391862955,0.021413276231263382,0.021413276231263382,0.07066381156316917,0.07922912205567452,0.014989293361884369,0.03854389721627409,0.0728051391862955,0.032119914346895075,0.027837259100642397,0.11349036402569593,0.07708779443254818,0.09421841541755889,0.019271948608137045,0.05139186295503212,0.03571428571428571,0.017857142857142856,0.026785714285714284,0.05357142857142857,0.044642857142857144,0.08035714285714286,0.008928571428571428,0.044642857142857144,0.03571428571428571,0.10714285714285714,0.026785714285714284,0.044642857142857144,0.0625,0.0625,0.03571428571428571,0.13392857142857142,0.08035714285714286,0.03571428571428571,0.008928571428571428,0.05357142857142857,0.0635593220338983,0.025423728813559324,0.03389830508474576,0.05508474576271186,0.046610169491525424,0.059322033898305086,0.012711864406779662,0.029661016949152543,0.05084745762711865,0.1016949152542373,0.01694915254237288,0.0423728813559322,0.05084745762711865,0.05508474576271186,0.038135593220338986,0.13135593220338984,0.07203389830508475,0.059322033898305086,0.012711864406779662,0.0423728813559322
GDPa1-153,119,466,112,237,0.2553648068669528,0.47257383966244726,1.9662447257383966,0.06722689075630252,0.01680672268907563,0.05042016806722689,0.03361344537815126,0.03361344537815126,0.1092436974789916,0.0,0.025210084033613446,0.058823529411764705,0.05042016806722689,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.05042016806722689,0.04201680672268908,0.11764705882352941,0.06722689075630252,0.10084033613445378,0.04201680672268908,0.06722689075630252,0.053763440860215055,0.025806451612903226,0.03870967741935484,0.047311827956989246,0.034408602150537634,0.06881720430107527,0.01935483870967742,0.01935483870967742,0.07311827956989247,0.07526881720430108,0.012903225806451613,0.03870967741935484,0.07311827956989247,0.03655913978494624,0.02795698924731183,0.11397849462365592,0.07311827956989247,0.1010752688172043,0.023655913978494623,0.043010752688172046,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.044642857142857144,0.026785714285714284,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.044642857142857144,0.10714285714285714,0.017857142857142856,0.026785714285714284,0.07142857142857142,0.05357142857142857,0.026785714285714284,0.125,0.07142857142857142,0.07142857142857142,0.008928571428571428,0.0625,0.059322033898305086,0.025423728813559324,0.038135593220338986,0.05084745762711865,0.038135593220338986,0.06779661016949153,0.012711864406779662,0.03389830508474576,0.05508474576271186,0.1016949152542373,0.012711864406779662,0.03389830508474576,0.05508474576271186,0.05084745762711865,0.03389830508474576,0.1271186440677966,0.06779661016949153,0.07627118644067797,0.012711864406779662,0.046610169491525424
GDPa1-155,122,469,107,232,0.2601279317697228,0.46120689655172414,2.021551724137931,0.07377049180327869,0.01639344262295082,0.04918032786885246,0.03278688524590164,0.02459016393442623,0.11475409836065574,0.00819672131147541,0.03278688524590164,0.040983606557377046,0.07377049180327869,0.02459016393442623,0.040983606557377046,0.01639344262295082,0.04918032786885246,0.04918032786885246,0.11475409836065574,0.05737704918032787,0.07377049180327869,0.03278688524590164,0.07377049180327869,0.05555555555555555,0.02564102564102564,0.038461538461538464,0.04700854700854701,0.03205128205128205,0.07051282051282051,0.021367521367521368,0.021367521367521368,0.06837606837606838,0.0811965811965812,0.014957264957264958,0.042735042735042736,0.07051282051282051,0.03632478632478633,0.029914529914529916,0.11324786324786325,0.07051282051282051,0.09401709401709402,0.021367521367521368,0.04487179487179487,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.018691588785046728,0.09345794392523364,0.0,0.018691588785046728,0.06542056074766354,0.07476635514018691,0.06542056074766354,0.14018691588785046,0.08411214953271028,0.028037383177570093,0.018691588785046728,0.04672897196261682,0.08658008658008658,0.025974025974025976,0.03463203463203463,0.05194805194805195,0.04329004329004329,0.05627705627705628,0.008658008658008658,0.03463203463203463,0.04329004329004329,0.09523809523809523,0.004329004329004329,0.030303030303030304,0.05194805194805195,0.06060606060606061,0.05194805194805195,0.1341991341991342,0.0735930735930736,0.05627705627705628,0.017316017316017316,0.03896103896103896
